,fst:drc-ghana,fst:drc-tanzania,fst:drc-cambodia,fst:ghana-tanzania,fst:ghana-cambodia,fst:tanzania-cambodia
Pf3D7_10_v3:224248-225207,0.014106619547849274,0.01880348183678328,0.09331042804033136,0.0525089843896797,0.13770255284801355,0.020596195929050168
Pf3D7_10_v3:225456-227705,-0.0015108411423846865,0.004136813471588853,0.4445385710234122,0.00497661368898656,0.4233170717487464,0.39343353605423903
Pf3D7_10_v3:228798-232193,-0.000800779735409648,-0.001500351079336953,6.815108740599712e-05,0.0030614471519189233,,-0.0026364980541760544
Pf3D7_10_v3:232422-232818,,,,-0.0009372963345574601,,
Pf3D7_10_v3:233285-234473,9.959297170423076e-06,0.024853112551389233,,0.04581977421461214,0.001436329301258128,
Pf3D7_10_v3:234795-235745,-0.001989195041501422,0.017319444282564465,,0.01972490824509129,,
Pf3D7_10_v3:237506-242245,0.010010689455588652,0.004379694133572663,0.03273854042496866,0.001543196300885797,0.045282128061960226,0.020333743154510413
Pf3D7_10_v3:244145-246535,0.0006307609567942388,0.017723605984514966,,0.02252245800537305,,-0.005059332329721886
Pf3D7_10_v3:247495-249940,0.022696103766257008,0.008274275347746461,-0.0032071922817101285,0.0005368822022492833,-0.00398603192546412,-0.005057285686875586
Pf3D7_10_v3:251579-252490,0.010835625530527948,0.007581307660339629,,-0.0024516769361403574,,
Pf3D7_10_v3:253704-255611,-0.0011669406733940252,-0.00347711293164676,,-0.0009817034873882634,,
Pf3D7_10_v3:256117-257699,-0.0011697897263798092,,,,,
Pf3D7_10_v3:259060-260304,-0.0008774137209524687,,,,,
Pf3D7_10_v3:262150-262997,-0.0023392817655687238,,,,,
Pf3D7_10_v3:265750-266836,,,,,,
Pf3D7_10_v3:267219-269831,,,-0.0034150794735401044,-0.0020425830390985366,,
Pf3D7_10_v3:270535-271497,0.008772258001285983,0.005617453764708644,,-0.002464063661350392,,
Pf3D7_10_v3:272243-272824,,,,,,
Pf3D7_10_v3:274091-275426,-0.00105578798002175,,,,,
Pf3D7_10_v3:277621-279168,0.00013766766216968473,-0.0026925758315071353,,0.003479961113238196,,
Pf3D7_10_v3:281459-283104,,,,,,
Pf3D7_10_v3:284577-286302,-0.001105228134131859,,,-0.0009393271283347967,,
Pf3D7_10_v3:286522-287473,,,,,,
Pf3D7_10_v3:288383-290826,0.003448287027314115,0.007968693548321665,,0.0029487728973899537,,
Pf3D7_10_v3:293850-295999,0.011958589023739037,0.003940416439369244,-0.00020845014075869826,0.0010736876696731553,0.0283715122375392,0.0013865278532175396
Pf3D7_10_v3:296906-297565,-0.0009901056970606863,,,,,
Pf3D7_10_v3:298361-298687,,,,,,
Pf3D7_10_v3:299280-299609,,,,,,
Pf3D7_10_v3:301126-305919,0.0003980763571569228,0.004369169005161692,0.8886116102910038,-0.001582361776191491,0.0048147939289576785,0.9009690984860091
Pf3D7_10_v3:311397-314516,-0.0012475243732856457,0.008973063631158266,0.018189596524369547,0.017454944945497684,0.02641072435340817,0.016704461080320712
Pf3D7_10_v3:316649-318280,0.00027636129948826533,0.0016245354371957706,,0.0005187668622761545,,
Pf3D7_10_v3:321011-328150,0.028951678051206266,0.020769603535297904,0.6046894246071756,0.04960494561132632,0.748511988201662,0.5350596211923152
Pf3D7_10_v3:331246-342807,0.010686992865272468,0.006403605571949749,0.397111895528672,0.01205107273416864,0.4601039568672307,0.353442075257439
Pf3D7_10_v3:343733-344899,-0.002332129516119448,,,,,
Pf3D7_10_v3:347206-348667,,,,,,
Pf3D7_10_v3:351703-355593,0.007434336430686264,-0.0014504550108247994,,0.00689020945818507,,
Pf3D7_10_v3:357345-358463,-0.0018844930390118156,-0.0033999193850687654,,-0.0018942189559728805,,
Pf3D7_10_v3:360625-362480,,,,,,
Pf3D7_10_v3:365737-367146,0.00830059186504718,-0.003462480792501611,,-0.0011370301949837792,,
Pf3D7_10_v3:369199-370225,,-0.0005643663432172817,,,,
Pf3D7_10_v3:371293-372117,,,,,,
Pf3D7_10_v3:372519-374072,0.0030258322401736405,0.0022163636749732325,0.11475529459521036,-0.002316118441901284,0.13875370551242508,0.15041212862116515
Pf3D7_10_v3:374864-377611,-0.0018502805545588593,0.0006882419663372769,-0.003222151661230254,0.0016725970852566057,,
Pf3D7_10_v3:377906-379708,-0.0011262341789804071,,,,,
Pf3D7_10_v3:381361-382449,-0.0009065403722807313,-0.001435716134258448,,-0.0007813530211690795,,
Pf3D7_10_v3:383044-384793,-0.002332129516119448,-0.0034868022739965037,,-0.0024374221217020133,,
Pf3D7_10_v3:386976-388442,0.013793878128681042,0.0022520312559438827,,0.005578468792822871,,
Pf3D7_10_v3:389504-391165,0.0012901501937992465,-0.0020862909128076643,,-0.0003668113112421149,,
Pf3D7_10_v3:393765-397993,0.004738452518329638,0.0004441531575816774,-0.003291998866036197,0.0009322608987840948,,-0.005054563866116522
Pf3D7_10_v3:399207-401778,-0.002237917544986229,,,-0.0009613575219374128,,
Pf3D7_10_v3:401876-402711,,,,,,
Pf3D7_10_v3:403679-404575,0.004360132613938808,-0.0018379001249222513,0.4015124107162903,0.009706065019229796,0.35898597825778433,0.41166256045784444
Pf3D7_10_v3:405017-410536,0.004849090440982351,0.001362927649973575,0.05774902274538276,0.006676894090203428,,0.5343291789462709
Pf3D7_10_v3:414732-415328,,,,,,
Pf3D7_10_v3:415404-417471,,,,-0.000945763079233694,,
Pf3D7_10_v3:417705-419318,,0.002741152572382899,,,,
Pf3D7_10_v3:420185-421056,-0.002113210980869746,-0.003398170560842746,,-0.0011185531966817679,,
Pf3D7_10_v3:422961-424365,0.027573268726564553,-0.0028412928311815425,,0.038610038610038686,,
Pf3D7_10_v3:424866-425765,0.006789517894765724,-0.003388116903191593,0.07225055429259727,0.004797575645250504,0.11451150010276893,0.07650945290195751
Pf3D7_10_v3:426601-428146,,,,-0.0009555213612773847,,
Pf3D7_10_v3:429204-430140,-0.0024202604045926676,,,,,
Pf3D7_10_v3:432505-435570,0.02179480552480701,0.006934771044420746,,0.013419850563767589,,0.10470275930467084
Pf3D7_10_v3:436958-437708,0.0010336463553023583,0.0011215821449718272,,0.015732362229750198,,
Pf3D7_10_v3:438446-440380,0.005575377431281359,,,,,
Pf3D7_10_v3:441140-441955,,,,,,
Pf3D7_10_v3:443874-444401,0.02000395489447331,0.0069549103006352544,0.565021890900485,-0.00026244796385983165,0.45709362013185745,0.49070187208367305
Pf3D7_10_v3:445164-447125,0.016387713317297593,-0.0034211980579092376,,0.01753675638253545,,
Pf3D7_10_v3:449154-450323,0.010347653362458705,-0.0026850306346455186,-0.0034694598093444754,0.00503089129261751,0.0013556578267568875,-0.005200770401316195
Pf3D7_10_v3:455398-458817,0.010654743443378047,-0.0029460982200402402,,0.01353374053942619,,
Pf3D7_10_v3:460335-461993,,-0.0030780655107515336,,,,
Pf3D7_10_v3:463493-467006,0.004463335790819173,-0.001765322001181345,0.006546272874586329,0.0037934471443683898,0.0012018912848986959,
Pf3D7_10_v3:468071-469536,,,,,,
Pf3D7_10_v3:470979-471933,,,,,,
Pf3D7_10_v3:472546-473386,,-0.00042624188618127257,,,,
Pf3D7_10_v3:475327-476563,,,,,,
Pf3D7_10_v3:478758-480539,0.016290294050650873,,,0.0011403462156595414,,
Pf3D7_10_v3:482527-484194,0.01653324628665782,-0.003061899249564084,,0.013783397869891953,,
Pf3D7_10_v3:487252-491828,-0.00031084255750939475,0.004619021483924404,,0.0034655362237262606,,
Pf3D7_10_v3:492550-495144,0.009460717537215385,0.013160025523668345,0.10760419313731108,-0.0015520696553374671,0.10868890059240545,0.10312087092446132
Pf3D7_10_v3:496331-497573,,,,,,0.07870816391373345
Pf3D7_10_v3:500210-502221,0.0006148383701374019,-0.0018572645979166476,,0.005774580607952029,,
Pf3D7_10_v3:502634-506392,0.0009938117539939587,0.02373644054581585,,0.00655858402122744,0.015428383527292422,
Pf3D7_10_v3:511084-514278,0.014473523084226747,0.01524679411681131,,0.010222478244630222,,
Pf3D7_10_v3:515721-517607,0.0031906641813824028,,,-0.0009682217614004826,0.014491234973991352,
Pf3D7_10_v3:518542-522252,0.04954479574699276,0.0017968821474966133,0.24244565150258393,0.031020202502325213,0.5299877890016507,0.2863223003582602
Pf3D7_10_v3:526840-531448,0.014400979334309207,0.018165459535291,0.22446054330433518,0.04262365237951378,0.2050405190405112,0.246222936917808
Pf3D7_10_v3:533109-539825,0.09829412345894695,0.01043719681286567,0.0028513019679475703,0.04507546582043229,0.029811642429411728,0.0038277360195124004
Pf3D7_10_v3:540622-541694,,,,,,
Pf3D7_10_v3:542359-544779,-0.001151644201875735,-0.0017762978195553086,,-0.0009682217614004826,,
Pf3D7_10_v3:545679-548903,-0.002116117378242813,0.0029611753724854933,,0.005559105624848082,,
Pf3D7_10_v3:550839-552571,,,,-0.002529321485680611,,
Pf3D7_10_v3:555160-559527,0.04493118803877227,0.02907758753588164,0.09397941682437473,0.052565906457979636,0.007939203643655527,0.026127009521843547
Pf3D7_10_v3:560538-563353,0.41563857016169087,0.028887404533510404,0.07246882292058576,0.5176145319758302,0.6482633103905804,0.006734823782505051
Pf3D7_10_v3:565805-573060,0.021239989880671675,0.0024778971455807998,0.008475177622312242,0.01563162137344975,0.08770349751222266,0.024587484368891414
Pf3D7_10_v3:574129-575103,0.018718498790173243,0.00013441278527192985,,0.038199346110375496,,
Pf3D7_10_v3:576579-580478,0.003529781374566956,-0.0018658538628580504,,0.007325139544998975,,
Pf3D7_10_v3:581354-589090,0.014294423188241132,0.00569972005574112,0.6637401101584078,0.009108270054570797,0.6877298931903905,0.6901760972933538
Pf3D7_10_v3:595308-596222,0.005745772897214293,0.004139243599572681,0.10632538982053553,0.028472286658921136,0.162883451449768,0.06064012876517688
Pf3D7_10_v3:596497-600413,0.00409944717691316,-0.003252372254609034,0.18091794311279152,0.001683710472227129,0.20736805759941668,0.18562980445008415
Pf3D7_10_v3:600970-607809,0.01209346441705257,0.002493943934208679,0.5719216911860641,0.014168256737338894,0.5845666032038898,0.7510712906167368
Pf3D7_10_v3:611213-612199,-0.0013507865082835078,0.002461399193805975,0.1906650198205971,0.0076207583067131775,0.211473404977545,0.13949336416054228
Pf3D7_10_v3:612685-613875,-0.0011697897263798092,-0.00042624188618127257,,,,
Pf3D7_10_v3:614872-617736,0.0002649202741916727,-0.003308509063801816,,-0.00016139588765469486,,
Pf3D7_10_v3:618440-619993,-0.0018245197681611809,0.007838855440172595,,,,
Pf3D7_10_v3:621305-623626,-0.0015222239356902354,,,0.006171341146917292,,
Pf3D7_10_v3:624048-625895,0.014758944792750212,-0.002505433518329857,,0.0011403462156595414,,
Pf3D7_10_v3:627044-629040,,,,0.0011258915569630355,,
Pf3D7_10_v3:629909-632061,0.010788693532399625,0.004677192641108985,0.011561325269662316,0.03234540923209408,0.13492774095159793,0.04060750360291479
Pf3D7_10_v3:633682-635286,0.14264186365978637,0.00971923200680291,,0.08021838418061825,,
Pf3D7_10_v3:637138-639011,0.001245607865865417,0.027076994796350177,,0.009689475268018648,,
Pf3D7_10_v3:641390-642751,-0.002244205374855488,-0.0020310042861560493,,-0.0021711371940068107,,
Pf3D7_10_v3:643558-644331,-0.001242823021495693,-0.002088418291593565,,0.00047693035518684725,,
Pf3D7_10_v3:646054-647736,0.0003629155048256513,0.0020325153401801496,,-0.00031143915486508863,,-0.003980452742532799
Pf3D7_10_v3:650898-653567,0.31966802090430224,0.01251480011488127,0.3823995764242434,0.39505063279162034,0.8187840970946868,0.31524569312666617
Pf3D7_10_v3:656709-659027,0.23860527201655626,0.002876407287589361,0.013138759286961763,0.28507590387988874,0.10371525300852077,0.010950968480138696
Pf3D7_10_v3:661742-664201,0.12577643796453306,0.029654017856441103,,0.21483652025941613,,
Pf3D7_10_v3:665658-666654,,,,,,
Pf3D7_10_v3:669202-671853,0.011465426395695581,0.13792611190271936,0.03334347026099348,0.24200818758616788,0.09531626287465154,0.06283870931569913
Pf3D7_10_v3:675293-676417,0.10074998465466947,0.0060826589218123985,,0.16336876401770095,0.24507204817628098,
Pf3D7_10_v3:682182-682508,0.022331913216721157,0.06095010805109421,0.1423207275741838,0.013538345323092912,0.030754313489060294,-1.4671751818740254e-05
Pf3D7_10_v3:685578-688862,0.002728561464619256,0.0024287897422079303,0.7995151029305245,0.005199280125212857,0.8271026817624195,0.8085055348790429
Pf3D7_10_v3:689888-690820,0.007805346147482079,-0.00347711293164676,,-0.0024221410016669015,,
Pf3D7_10_v3:692426-694218,,,,,,
Pf3D7_10_v3:694840-696709,0.013067860119755744,0.015338716916871055,0.006696059336865348,0.004510118617411189,-0.00028551045463531355,-0.005085312928343032
Pf3D7_10_v3:697970-699823,0.20402912445974639,0.04460690331871539,,0.11103518572257266,,
Pf3D7_10_v3:701746-702422,,,,,,
Pf3D7_10_v3:705537-708452,0.0066273815862485964,0.008645174920811812,,0.0029372303739856084,0.026447348450188896,
Pf3D7_10_v3:709507-710826,-0.0015139232385882715,0.0011766587964395171,,-0.0008833907257445833,,
Pf3D7_10_v3:711016-714658,0.00475462446956867,0.004954880800462571,0.044486357276605944,0.02689750903076458,0.06764723254969121,0.02652252149349927
Pf3D7_10_v3:715878-717437,-0.001814327608418686,0.0005909975931084443,0.1829684419748511,-0.0009853665795390217,0.1990918259943731,0.22379647186870208
Pf3D7_10_v3:718454-720136,,-0.0012481097209888366,,-0.0009613575219374128,,
Pf3D7_10_v3:720551-721399,0.006939298572239665,0.0053487305075494655,0.006315546990940624,-0.0024101067836046815,,
Pf3D7_10_v3:721734-728331,0.012743585646857911,0.023070197198128414,0.2015049478592654,0.0026768814752699648,0.288722802587522,0.2943985300092949
Pf3D7_10_v3:729809-732856,0.004725150221768408,0.01148108167830428,0.09998977562044901,0.030010523812920978,0.152635815376868,0.04345627620105946
Pf3D7_10_v3:734722-735738,-0.0019961271991531682,,,,,
Pf3D7_10_v3:735921-736813,,,,,,
Pf3D7_10_v3:737692-743406,0.0032110246511457188,0.009974426239003863,0.18780024249934987,0.0022519322019900656,0.1600947612903862,0.11155763658476926
Pf3D7_10_v3:747028-748887,0.0023427239717949302,0.000535906314955035,,0.002406809396668138,,
Pf3D7_10_v3:750215-752665,0.025872410372429655,0.01195603259525354,,0.005734125388355487,,
Pf3D7_10_v3:752760-754910,0.011545336134642554,0.0006010764524527391,,0.006410200405190781,,
Pf3D7_10_v3:757795-765158,0.01216922521968906,-0.001819223504301651,0.5846129026690092,0.018327412058694773,,0.6060337220966597
Pf3D7_10_v3:766168-771954,0.018882187747694394,0.05917821158139374,-0.0034623422262154676,0.040752535447726335,0.005474345586961927,-0.005130191243603498
Pf3D7_10_v3:773531-774490,-8.772646272149532e-05,-0.0033956558330083394,,0.0008585553288090487,,
Pf3D7_10_v3:774929-780487,0.04398620046611478,0.0024965344302724794,-0.004764219203253313,0.06037136140632159,0.07307192803639424,-0.0034060609062466626
Pf3D7_10_v3:786503-787008,-0.0007106926946330029,-0.0021112565578377887,,0.005040618449567032,,
Pf3D7_10_v3:787745-795220,0.002647582216958633,0.0023280980404084485,,0.00599209400016942,,
Pf3D7_10_v3:796291-799923,0.06402564154624478,0.05959398225397402,,0.198749306431245,-0.00187977921035255,
Pf3D7_10_v3:800278-803502,0.01563862369370379,-0.001458448005729428,0.0014268987252229822,0.008778604570042677,0.001697521192345255,-0.003242347290215564
Pf3D7_10_v3:804328-807582,0.010122896179256661,0.0007946487949796078,,0.017433200423250632,,
Pf3D7_10_v3:808618-808992,0.017245497643237448,0.08619513225522658,,0.1897059791838529,,
Pf3D7_10_v3:811106-813484,,,,,,
Pf3D7_10_v3:814352-814957,,,,,,
Pf3D7_10_v3:816066-818972,0.008866953961325063,-0.001127471664360205,0.32489607914097673,0.0015891308199720436,0.23813256222634105,0.27698236148613986
Pf3D7_10_v3:819830-822139,-0.0014715635136066526,-0.0034931131114468205,,-0.00160063187489281,,
Pf3D7_10_v3:822602-824593,,,,-0.0001932910383817517,,
Pf3D7_10_v3:825451-826971,-0.00010291131328171725,-0.002247756455571506,0.11034606081710638,0.0010219401108261064,0.12183795558964049,0.09189481033516674
Pf3D7_10_v3:827488-834231,-0.0004693739160319589,0.00910626263546448,,0.00640149780231673,,
Pf3D7_10_v3:835292-839700,0.0023304250311418054,-0.0017345655346514928,0.01861532157266191,0.006127505287682375,,
Pf3D7_10_v3:840212-843403,,,,-0.0010314549576360638,-0.0035460992907800828,-0.0053484686905933875
Pf3D7_10_v3:845086-846192,,,,,,
Pf3D7_10_v3:848859-850404,,-0.0004704642139544699,,0.01339637447002174,,
Pf3D7_10_v3:851000-856285,0.011696650780574214,-0.0003473963974844542,0.6020987322926381,0.008822735217041187,0.7142507319659547,0.5534878079283495
Pf3D7_10_v3:857673-859742,-0.001016163548767795,-0.0022059486783301266,-0.005027945500662099,0.001373915431900809,-0.002749870270037703,-0.005199441661088242
Pf3D7_10_v3:860960-862449,0.13573124495795127,-0.0006206003956535538,,0.16089377563285343,,
Pf3D7_10_v3:863907-866742,,-0.0034864673473537816,,,,
Pf3D7_10_v3:867635-869677,,,,0.01894554304453213,,
Pf3D7_10_v3:871095-871886,,,,,,
Pf3D7_10_v3:873208-894869,0.012594891651132145,0.008923324553009598,0.4281739304816907,0.019046724926479207,0.45195564344643396,0.3313944041192844
Pf3D7_10_v3:896865-903608,-0.0001471801757562129,0.001680988847723453,0.2227532743295266,0.002595130794806167,0.212689122154855,0.19109774121769296
Pf3D7_10_v3:905473-912345,0.0004415853129688662,-0.002309589342329536,,-0.0007102323724327376,,
Pf3D7_10_v3:919772-924213,0.02275789718546141,-0.0011667333574793745,,0.01181470945598593,,
Pf3D7_10_v3:925280-926230,,,,-0.0015349798342012876,,
Pf3D7_10_v3:926831-929020,0.011949296857089666,-0.0003995243376412218,0.15898531357556764,0.022330095029085076,0.16423935393034267,0.1186661691596464
Pf3D7_10_v3:932697-934381,-0.001159280600928542,-0.00347711293164676,,-0.0009526758091522035,,
Pf3D7_10_v3:939938-942234,0.0005892989072036332,-0.0030547303548430394,,0.004904812541288854,,
Pf3D7_10_v3:944398-946089,-0.0011692389751658489,0.006035515307888152,0.1450892107484082,0.011131190942218388,0.16268380942353003,0.09064567843072428
Pf3D7_10_v3:948477-951152,0.010512294775776919,-0.003421259460119525,,0.008178510258049389,,
Pf3D7_10_v3:951752-952579,,,,,,
Pf3D7_10_v3:955883-958357,0.010878704725579917,0.018524483167361352,,0.0009350002893019721,,
Pf3D7_10_v3:958939-959896,,,,,,
Pf3D7_10_v3:961066-962307,,,,,,
Pf3D7_10_v3:963497-980560,0.03736578293832386,0.013321245751722962,,0.009285405098333425,0.00931823930458827,
Pf3D7_10_v3:982231-983202,-0.0006906092201791474,0.03160997916559234,,0.03405022145668114,,
Pf3D7_10_v3:984228-985330,,,,,,
Pf3D7_10_v3:985350-986988,0.018714820250141106,-0.0011762951764989653,,0.006041111791191346,,
Pf3D7_10_v3:987017-987310,,,,,,
Pf3D7_10_v3:987358-990148,-0.001159280600928542,0.004928830468781999,,,,
Pf3D7_10_v3:991147-993420,0.020032822919932743,-0.0002233132948573754,,0.024430066107394077,,
Pf3D7_10_v3:994322-996788,0.005811786107935416,0.0020256902610013327,,0.0023928720432924025,,
Pf3D7_10_v3:997475-1007461,0.005172557289963209,0.00193556891651728,0.09928267036098504,0.00037868175389615,0.16220655394030184,0.1122555445709451
Pf3D7_10_v3:1014896-1016596,-0.0002712126906217415,0.03539727433566641,0.01711611825465785,0.019624373504713587,0.03333230225502494,0.10706361002149514
Pf3D7_10_v3:1017201-1020515,0.018484704077093718,0.010017918795746646,0.5311138601037082,0.04341073779644844,0.6147425964095842,0.5762683447469986
Pf3D7_10_v3:1021292-1021774,,,,0.008308246257874484,,
Pf3D7_10_v3:1022505-1022897,,,,,,
Pf3D7_10_v3:1023205-1024869,-0.001159280600928542,,,-0.0009527793251282514,,
Pf3D7_10_v3:1026120-1026914,-0.0011485221172232312,,,,,
Pf3D7_10_v3:1027128-1029367,,,,0.0049279118067713625,,
Pf3D7_10_v3:1030044-1031534,0.007293356616502968,-0.002785822676324054,0.1648730931095258,0.00304312159150448,0.2244470206217973,0.18694499758647637
Pf3D7_10_v3:1034685-1039079,0.0005397292696736479,0.023384312976109576,0.063106176066496,0.03408627856331742,0.08200880595717759,0.0069050173398867674
Pf3D7_10_v3:1040289-1045004,8.017834329058418e-05,0.0039010072632931505,0.02004603793272452,0.012926702743924398,0.02935078692469265,-0.003130731204737557
Pf3D7_10_v3:1045608-1049760,0.00603208399408347,0.01582595061047869,,0.019849470704846408,,
Pf3D7_10_v3:1052844-1055333,0.0030860692848879087,0.01759769113910776,0.9118058881355279,0.0070927097102925635,0.9098085102402698,0.8766893246528835
Pf3D7_10_v3:1055744-1057030,-0.002332129516119448,-0.003462480792501611,,,,
Pf3D7_10_v3:1057890-1060658,0.008513004204093937,0.012959195988202176,,0.034732619735029314,,
Pf3D7_10_v3:1061399-1067085,0.004055156299983284,0.014347768082515823,0.7087885932402769,0.013589570446816877,0.6896280461225585,0.6230038676225689
Pf3D7_10_v3:1067652-1086992,0.008448811391995397,0.017921779426995944,0.05666629718904286,0.0291491177904156,0.07298447732647233,0.1484610483836874
Pf3D7_10_v3:1088214-1088417,,,,-0.0024474527877619235,,
Pf3D7_10_v3:1088931-1089494,,,,,,
Pf3D7_10_v3:1089997-1090538,,,,,,
Pf3D7_10_v3:1091436-1097277,0.001460378792919998,0.003966494840975182,,0.010536964114961708,,
Pf3D7_10_v3:1098455-1099882,0.0012009610679366049,0.005292862400951202,,-0.002433412364780787,,
Pf3D7_10_v3:1101818-1103158,-0.0009911127743014085,,-0.003291998866036197,,-0.004076308078447978,
Pf3D7_10_v3:1103464-1105230,0.0019944521678488636,-0.0027171615421952037,,-0.0010536462143991888,,
Pf3D7_10_v3:1106086-1109451,-0.000675552527599346,-0.0027485726789557977,,0.0025311041073885006,,
Pf3D7_10_v3:1109794-1111605,0.0026161788341015966,0.006205708205318226,0.040405846762606494,-0.0006903787005871332,0.06443534540427821,0.04272437297991735
Pf3D7_10_v3:1112423-1112635,,,,,,
Pf3D7_10_v3:1113495-1118573,0.01819264127229139,0.0038202033106427293,-0.004444338766702554,0.016528804248300253,-0.003618778257928224,0.006138812770973037
Pf3D7_10_v3:1122962-1124037,0.003848061751240709,,,,,
Pf3D7_10_v3:1125283-1126167,-0.0011669406733940252,-0.0035135847235868737,,,,
Pf3D7_10_v3:1126523-1131958,0.004326423766790771,-0.00020103626286163735,-0.001884355628611353,0.014195258713683538,0.007136124089877951,-0.004513087257216637
Pf3D7_10_v3:1133838-1136156,-0.0011697897263798092,,,0.011681926399482042,,
Pf3D7_10_v3:1138002-1139564,0.010662089079281995,-0.002593161602627826,-0.0047315521433403404,0.0050711534958900895,0.012933189649397927,-0.0034060609062466626
Pf3D7_10_v3:1140589-1142602,0.012775587070549464,-0.00021962463295896166,0.38921439043418127,0.009242422227611307,0.3638722330151151,0.42158471766912925
Pf3D7_10_v3:1145823-1146795,,,,,,
Pf3D7_10_v3:1147866-1148213,,,,,,
Pf3D7_10_v3:1148316-1150168,-0.002372355346005683,-0.0034655124673924056,,-0.0016680414729872484,,
Pf3D7_10_v3:1150663-1151853,,,,,,
Pf3D7_10_v3:1153271-1154431,,-0.003462480792501611,,,,
Pf3D7_10_v3:1156648-1158980,-0.0018279124277547356,-0.002257608690167404,,-0.0024321701595542682,,
Pf3D7_10_v3:1160031-1163421,-0.0018034317129055934,0.016976840462865968,0.16039949807294565,0.024646207549992864,0.17990212719280552,0.07295319283186162
Pf3D7_10_v3:1163786-1165615,,-0.003462480792501611,,-0.0010274310226853886,,
Pf3D7_10_v3:1166046-1166870,0.001722466623726472,0.020174176627059597,,0.0270739588713307,,
Pf3D7_10_v3:1168010-1168957,-0.0019393661917963883,-0.0009778656251691173,-0.003802273748176984,0.00498370927962625,,-0.005272116863922382
Pf3D7_10_v3:1169940-1171391,-0.0019872659424183706,0.005578520631681922,,0.010519785920411398,,
Pf3D7_10_v3:1172129-1174997,0.00577867102370595,-0.0034917076289326474,,0.005639425785360782,,
Pf3D7_10_v3:1176461-1177849,,,,-0.0009567265958282914,,
Pf3D7_10_v3:1181005-1182501,-0.002332129516119448,0.03160997916559234,,0.03408417072618787,,
Pf3D7_10_v3:1183487-1183995,,,,,,
Pf3D7_10_v3:1184728-1185946,,-0.0034917076289326474,-0.0033293832744514637,,,-0.003877969160861164
Pf3D7_10_v3:1190426-1195016,0.003271770631104561,0.002530150017034472,0.1910083868010399,-0.002058141722018694,0.19475043854859284,0.1918457100558333
Pf3D7_10_v3:1195677-1197344,0.008593515038576506,-0.0026840822464292663,0.5876914339353256,0.0032569580493782215,0.5086564278352846,0.5659667166989124
Pf3D7_10_v3:1197825-1200032,0.0025298193409216763,0.0079108220222618,,0.008205853766401157,,
Pf3D7_10_v3:1200894-1202399,0.00022674644413230632,0.015445532644096172,0.46291186960535474,0.015457978441721799,0.4566274878958173,0.39047037296430653
Pf3D7_10_v3:1204346-1204762,,,,,,
Pf3D7_10_v3:1206302-1207405,-0.0023195443857569765,-0.00042624188618127257,,,,
Pf3D7_10_v3:1208198-1210914,0.0022613889688298692,0.014224899997363826,0.13866560080531756,-0.0011079321257270996,0.10720667880289746,0.12674364566835444
Pf3D7_10_v3:1211658-1212971,-0.0018025719892585143,,,,,
Pf3D7_10_v3:1217348-1222441,0.000625695488163573,0.0030895853433518866,,0.0070793427431863525,,
Pf3D7_10_v3:1223375-1224167,,,,,,
Pf3D7_10_v3:1224519-1229092,0.00023738107939101082,-0.002149186979847179,,-0.0010167249931685154,0.008313611832630343,0.06609038633841706
Pf3D7_10_v3:1230561-1231913,0.002462670470808593,-0.003462480792501611,,0.0015291666848798037,,
Pf3D7_10_v3:1233667-1237002,0.009759534885087564,-9.90605296774143e-05,0.1303577772760765,0.022922653193249144,0.20648167245331922,0.0956387502536522
Pf3D7_10_v3:1241767-1242977,-0.0020376816029625965,-0.003568860323604063,0.11519624331498421,-0.002075815335278166,0.10894718441675773,0.11242867661184366
Pf3D7_10_v3:1244215-1245396,0.011351661349525243,0.005330150360272138,,0.04013740202050948,,
Pf3D7_10_v3:1245880-1247676,-0.001028039025884672,-0.0019203913003470767,,-0.0021418733182740897,,
Pf3D7_10_v3:1248533-1249306,-0.0014116030144986258,,,,,
Pf3D7_10_v3:1250045-1250683,0.001288159346211648,-0.0018221935674294944,,-0.000944551719667789,,
Pf3D7_10_v3:1251151-1251807,-0.0017637429277902732,0.02175246384118761,,0.022038365813339643,,
Pf3D7_10_v3:1253417-1254070,,,,,,
Pf3D7_10_v3:1254843-1255586,-0.0011717102282491148,,,,,
Pf3D7_10_v3:1257384-1258478,,-0.0034917076289326474,,,,
Pf3D7_10_v3:1260310-1263069,-0.0019433672425644792,-0.0023944603978261476,0.12230908968345448,-0.0007642495199752982,0.1212025538578654,0.13130924263335245
Pf3D7_10_v3:1265079-1268785,-0.0003750760123541601,0.016134224767229245,0.07111570215172587,0.010374380283206778,0.09480863040862196,0.18519567936450446
Pf3D7_10_v3:1270528-1274144,-0.0014083761433514221,0.012882870770942252,,0.00762311459698646,,
Pf3D7_10_v3:1275863-1278577,-0.0011697897263798092,-0.0017088903677888033,,0.004144164458035274,,
Pf3D7_10_v3:1281252-1281989,,,,,,
Pf3D7_10_v3:1282405-1284057,-4.9370735705903015e-05,-0.0017762978195553086,,-0.0013355128004100842,,
Pf3D7_10_v3:1284588-1287287,0.005267247758915934,0.0013194076933852712,0.20191658596382075,0.012936852838059025,0.2357941535204785,0.1651304107765328
Pf3D7_10_v3:1287715-1290045,,-0.003462480792501611,,-0.0024564026332414596,,-0.004556398815061269
Pf3D7_10_v3:1293499-1297071,0.05419192976872944,-0.001981923049691284,0.0846703311315443,0.062482085189784785,0.09980013202660588,0.06310035091922642
