,0
1365,Pf3D7_06_v3:1043546-1045474
1366,Pf3D7_06_v3:1056052-1058529
1367,Pf3D7_06_v3:1056052-1058529
1368,Pf3D7_06_v3:1056052-1058529
1369,Pf3D7_06_v3:1069962-1072805
1370,Pf3D7_06_v3:1069962-1072805
1371,Pf3D7_06_v3:1069962-1072805
1372,Pf3D7_06_v3:1073458-1073895
1373,Pf3D7_06_v3:1073458-1073895
1374,Pf3D7_06_v3:1073458-1073895
1375,Pf3D7_06_v3:1078995-1081320
1376,Pf3D7_06_v3:1082910-1084028
1377,Pf3D7_06_v3:1082910-1084028
1378,Pf3D7_06_v3:1082910-1084028
1379,Pf3D7_06_v3:1084508-1084840
1380,Pf3D7_06_v3:1084508-1084840
1381,Pf3D7_06_v3:1084508-1084840
1382,Pf3D7_06_v3:1089190-1094328
1383,Pf3D7_06_v3:1097300-1098649
1384,Pf3D7_06_v3:1100277-1100858
1385,Pf3D7_06_v3:1100277-1100858
1386,Pf3D7_06_v3:1100277-1100858
1387,Pf3D7_06_v3:1101734-1102852
1388,Pf3D7_06_v3:1101734-1102852
1389,Pf3D7_06_v3:1101734-1102852
1390,Pf3D7_06_v3:1104015-1105199
1391,Pf3D7_06_v3:1108197-1111640
1392,Pf3D7_06_v3:1119587-1120858
1393,Pf3D7_06_v3:1119587-1120858
1394,Pf3D7_06_v3:1119587-1120858
1395,Pf3D7_06_v3:1170813-1173696
1396,Pf3D7_06_v3:1170813-1173696
1397,Pf3D7_06_v3:1170813-1173696
1398,Pf3D7_06_v3:1176265-1178587
1399,Pf3D7_06_v3:1176265-1178587
1400,Pf3D7_06_v3:1176265-1178587
1401,Pf3D7_06_v3:1179053-1180003
1402,Pf3D7_06_v3:1179053-1180003
1403,Pf3D7_06_v3:1179053-1180003
1404,Pf3D7_06_v3:1180573-1182353
1405,Pf3D7_06_v3:1180573-1182353
1406,Pf3D7_06_v3:1180573-1182353
1407,Pf3D7_06_v3:1183896-1185617
1408,Pf3D7_06_v3:1183896-1185617
1409,Pf3D7_06_v3:1183896-1185617
1410,Pf3D7_06_v3:1185996-1188644
1411,Pf3D7_06_v3:1189472-1193978
1412,Pf3D7_06_v3:1194304-1195179
1413,Pf3D7_06_v3:1194304-1195179
1414,Pf3D7_06_v3:1194304-1195179
1415,Pf3D7_06_v3:1196041-1198038
1416,Pf3D7_06_v3:1199853-1200995
1417,Pf3D7_06_v3:1199853-1200995
1418,Pf3D7_06_v3:1199853-1200995
1419,Pf3D7_06_v3:1205190-1207781
1420,Pf3D7_06_v3:1210420-1212762
1421,Pf3D7_06_v3:1218307-1219251
1422,Pf3D7_06_v3:1218307-1219251
1423,Pf3D7_06_v3:1218307-1219251
1424,Pf3D7_06_v3:1243580-1247219
1425,Pf3D7_06_v3:1243580-1247219
1426,Pf3D7_06_v3:1243580-1247219
1427,Pf3D7_06_v3:1250412-1251651
1428,Pf3D7_06_v3:1250412-1251651
1429,Pf3D7_06_v3:1250412-1251651
1430,Pf3D7_06_v3:1254907-1256940
1431,Pf3D7_06_v3:1258880-1259939
1432,Pf3D7_06_v3:1279820-1283246
1433,Pf3D7_06_v3:1295474-1296331
1434,Pf3D7_06_v3:1295474-1296331
1435,Pf3D7_06_v3:1295474-1296331
1436,Pf3D7_06_v3:1297885-1299373
1437,Pf3D7_06_v3:1297885-1299373
1438,Pf3D7_06_v3:1297885-1299373
1439,Pf3D7_06_v3:1318327-1319116
1440,Pf3D7_06_v3:1318327-1319116
1441,Pf3D7_06_v3:1318327-1319116
1442,Pf3D7_06_v3:1323294-1324435
1443,Pf3D7_06_v3:1323294-1324435
1444,Pf3D7_06_v3:1323294-1324435
1445,Pf3D7_06_v3:1353946-1366430
1446,Pf3D7_06_v3:1353946-1366430
1447,Pf3D7_06_v3:1353946-1366430
1448,Pf3D7_06_v3:1374797-1382627
1449,Pf3D7_06_v3:1374797-1382627
1450,Pf3D7_06_v3:1374797-1382627
1451,Pf3D7_07_v3:20307-28083
1452,Pf3D7_07_v3:20307-28083
1453,Pf3D7_07_v3:20307-28083
1454,Pf3D7_07_v3:48300-49106
1455,Pf3D7_07_v3:48300-49106
1456,Pf3D7_07_v3:48300-49106
1457,Pf3D7_07_v3:71049-71860
1458,Pf3D7_07_v3:71049-71860
1459,Pf3D7_07_v3:71049-71860
1460,Pf3D7_07_v3:101694-102285
1461,Pf3D7_07_v3:104957-105989
1462,Pf3D7_07_v3:109915-110178
1463,Pf3D7_07_v3:109915-110178
1464,Pf3D7_07_v3:109915-110178
1465,Pf3D7_07_v3:113144-113948
1466,Pf3D7_07_v3:113144-113948
1467,Pf3D7_07_v3:113144-113948
1468,Pf3D7_07_v3:144019-145953
1469,Pf3D7_07_v3:146645-147394
1470,Pf3D7_07_v3:252282-255251
1471,Pf3D7_07_v3:261977-264454
1472,Pf3D7_07_v3:261977-264454
1473,Pf3D7_07_v3:261977-264454
1474,Pf3D7_07_v3:264973-267438
1475,Pf3D7_07_v3:285472-286166
1476,Pf3D7_07_v3:285472-286166
1477,Pf3D7_07_v3:285472-286166
1478,Pf3D7_07_v3:290100-291220
1479,Pf3D7_07_v3:290100-291220
1480,Pf3D7_07_v3:290100-291220
1481,Pf3D7_07_v3:304315-304755
1482,Pf3D7_07_v3:305563-306032
1483,Pf3D7_07_v3:305563-306032
1484,Pf3D7_07_v3:305563-306032
1485,Pf3D7_07_v3:306855-307133
1486,Pf3D7_07_v3:306855-307133
1487,Pf3D7_07_v3:306855-307133
1488,Pf3D7_07_v3:320248-322281
1489,Pf3D7_07_v3:343912-345903
1490,Pf3D7_07_v3:353986-354720
1491,Pf3D7_07_v3:353986-354720
1492,Pf3D7_07_v3:353986-354720
1493,Pf3D7_07_v3:357700-360585
1494,Pf3D7_07_v3:357700-360585
1495,Pf3D7_07_v3:357700-360585
1496,Pf3D7_07_v3:366929-367708
1497,Pf3D7_07_v3:381592-384614
1498,Pf3D7_07_v3:385583-388321
1499,Pf3D7_07_v3:389473-390365
1500,Pf3D7_07_v3:389473-390365
1501,Pf3D7_07_v3:389473-390365
1502,Pf3D7_07_v3:391502-392188
1503,Pf3D7_07_v3:391502-392188
1504,Pf3D7_07_v3:391502-392188
1505,Pf3D7_07_v3:395711-398332
1506,Pf3D7_07_v3:399290-400243
1507,Pf3D7_07_v3:399290-400243
1508,Pf3D7_07_v3:399290-400243
1509,Pf3D7_07_v3:403222-406317
1510,Pf3D7_07_v3:428723-429346
1511,Pf3D7_07_v3:428723-429346
1512,Pf3D7_07_v3:428723-429346
1513,Pf3D7_07_v3:437900-438094
1514,Pf3D7_07_v3:437900-438094
1515,Pf3D7_07_v3:437900-438094
1516,Pf3D7_07_v3:472501-473541
1517,Pf3D7_07_v3:478468-479138
1518,Pf3D7_07_v3:478468-479138
1519,Pf3D7_07_v3:478468-479138
1520,Pf3D7_07_v3:481369-481974
1521,Pf3D7_07_v3:481369-481974
1522,Pf3D7_07_v3:481369-481974
1523,Pf3D7_07_v3:482701-483831
1524,Pf3D7_07_v3:492519-493232
1525,Pf3D7_07_v3:492519-493232
1526,Pf3D7_07_v3:492519-493232
1527,Pf3D7_07_v3:499336-499695
1528,Pf3D7_07_v3:511950-519425
1529,Pf3D7_07_v3:511950-519425
1530,Pf3D7_07_v3:511950-519425
1531,Pf3D7_07_v3:527338-535131
1532,Pf3D7_07_v3:527338-535131
1533,Pf3D7_07_v3:527338-535131
1534,Pf3D7_07_v3:542906-550520
1535,Pf3D7_07_v3:542906-550520
1536,Pf3D7_07_v3:542906-550520
1537,Pf3D7_07_v3:552158-559078
1538,Pf3D7_07_v3:552158-559078
1539,Pf3D7_07_v3:552158-559078
1540,Pf3D7_07_v3:566726-574308
1541,Pf3D7_07_v3:566726-574308
1542,Pf3D7_07_v3:566726-574308
1543,Pf3D7_07_v3:581386-588923
1544,Pf3D7_07_v3:581386-588923
1545,Pf3D7_07_v3:581386-588923
1546,Pf3D7_07_v3:590326-597733
1547,Pf3D7_07_v3:590326-597733
1548,Pf3D7_07_v3:590326-597733
1549,Pf3D7_07_v3:612458-613740
1550,Pf3D7_07_v3:621463-623521
1551,Pf3D7_07_v3:624379-625300
1552,Pf3D7_07_v3:643101-643472
1553,Pf3D7_07_v3:643101-643472
1554,Pf3D7_07_v3:643101-643472
1555,Pf3D7_07_v3:662284-663407
1556,Pf3D7_07_v3:662284-663407
1557,Pf3D7_07_v3:662284-663407
1558,Pf3D7_07_v3:664956-666167
1559,Pf3D7_07_v3:664956-666167
1560,Pf3D7_07_v3:664956-666167
1561,Pf3D7_07_v3:674610-675130
1562,Pf3D7_07_v3:674610-675130
1563,Pf3D7_07_v3:674610-675130
1564,Pf3D7_07_v3:676061-682681
1565,Pf3D7_07_v3:684539-686691
1566,Pf3D7_07_v3:687891-688848
1567,Pf3D7_07_v3:689543-690057
1568,Pf3D7_07_v3:689543-690057
1569,Pf3D7_07_v3:689543-690057
1570,Pf3D7_07_v3:712469-714967
1571,Pf3D7_07_v3:720010-721467
1572,Pf3D7_07_v3:720010-721467
1573,Pf3D7_07_v3:720010-721467
1574,Pf3D7_07_v3:721717-724715
1575,Pf3D7_07_v3:725296-727219
1576,Pf3D7_07_v3:732070-733496
1577,Pf3D7_07_v3:736370-737338
1578,Pf3D7_07_v3:745191-746663
1579,Pf3D7_07_v3:748990-750699
1580,Pf3D7_07_v3:755763-757696
1581,Pf3D7_07_v3:758720-762877
1582,Pf3D7_07_v3:758720-762877
1583,Pf3D7_07_v3:758720-762877
1584,Pf3D7_07_v3:764794-766413
1585,Pf3D7_07_v3:767357-771949
1586,Pf3D7_07_v3:772951-775264
1587,Pf3D7_07_v3:796514-804739
1588,Pf3D7_07_v3:822438-823015
1589,Pf3D7_07_v3:822438-823015
1590,Pf3D7_07_v3:822438-823015
1591,Pf3D7_07_v3:824445-825884
1592,Pf3D7_07_v3:833630-835051
1593,Pf3D7_07_v3:835957-836861
1594,Pf3D7_07_v3:838990-840024
1595,Pf3D7_07_v3:841108-842830
1596,Pf3D7_07_v3:841108-842830
1597,Pf3D7_07_v3:841108-842830
1598,Pf3D7_07_v3:854652-856654
1599,Pf3D7_07_v3:858742-859492
1600,Pf3D7_07_v3:858742-859492
1601,Pf3D7_07_v3:858742-859492
1602,Pf3D7_07_v3:861583-862487
1603,Pf3D7_07_v3:861583-862487
1604,Pf3D7_07_v3:861583-862487
1605,Pf3D7_07_v3:863452-864813
1606,Pf3D7_07_v3:877865-878632
1607,Pf3D7_07_v3:879454-879946
1608,Pf3D7_07_v3:879454-879946
1609,Pf3D7_07_v3:879454-879946
1610,Pf3D7_07_v3:886346-887487
1611,Pf3D7_07_v3:886346-887487
1612,Pf3D7_07_v3:886346-887487
1613,Pf3D7_07_v3:887816-889378
1614,Pf3D7_07_v3:891683-899051
1615,Pf3D7_07_v3:899751-901137
1616,Pf3D7_07_v3:901549-902787
1617,Pf3D7_07_v3:901549-902787
1618,Pf3D7_07_v3:901549-902787
1619,Pf3D7_07_v3:916434-917168
1620,Pf3D7_07_v3:916434-917168
1621,Pf3D7_07_v3:916434-917168
1622,Pf3D7_07_v3:917958-920816
1623,Pf3D7_07_v3:926692-928028
1624,Pf3D7_07_v3:926692-928028
1625,Pf3D7_07_v3:926692-928028
1626,Pf3D7_07_v3:928514-930853
1627,Pf3D7_07_v3:931459-932164
1628,Pf3D7_07_v3:938279-938895
1629,Pf3D7_07_v3:938279-938895
1630,Pf3D7_07_v3:938279-938895
1631,Pf3D7_07_v3:939715-940250
1632,Pf3D7_07_v3:939715-940250
1633,Pf3D7_07_v3:939715-940250
1634,Pf3D7_07_v3:941776-942513
1635,Pf3D7_07_v3:944023-945234
1636,Pf3D7_07_v3:944023-945234
1637,Pf3D7_07_v3:944023-945234
1638,Pf3D7_07_v3:946363-948612
1639,Pf3D7_07_v3:946363-948612
1640,Pf3D7_07_v3:946363-948612
1641,Pf3D7_07_v3:954784-956343
1642,Pf3D7_07_v3:956920-958017
1643,Pf3D7_07_v3:958886-960694
1644,Pf3D7_07_v3:958886-960694
1645,Pf3D7_07_v3:958886-960694
1646,Pf3D7_07_v3:962031-962447
1647,Pf3D7_07_v3:962031-962447
1648,Pf3D7_07_v3:962031-962447
1649,Pf3D7_07_v3:963370-965109
1650,Pf3D7_07_v3:965664-967782
1651,Pf3D7_07_v3:965664-967782
1652,Pf3D7_07_v3:965664-967782
1653,Pf3D7_07_v3:968836-969735
1654,Pf3D7_07_v3:968836-969735
1655,Pf3D7_07_v3:968836-969735
1656,Pf3D7_07_v3:970492-971877
1657,Pf3D7_07_v3:972658-974272
1658,Pf3D7_07_v3:972658-974272
1659,Pf3D7_07_v3:972658-974272
1660,Pf3D7_07_v3:975766-978408
1661,Pf3D7_07_v3:986598-987365
1662,Pf3D7_07_v3:986598-987365
1663,Pf3D7_07_v3:986598-987365
1664,Pf3D7_07_v3:993232-1000233
1665,Pf3D7_07_v3:1006335-1012145
1666,Pf3D7_07_v3:1013295-1016449
1667,Pf3D7_07_v3:1019384-1020667
1668,Pf3D7_07_v3:1021508-1022630
1669,Pf3D7_07_v3:1021508-1022630
1670,Pf3D7_07_v3:1021508-1022630
1671,Pf3D7_07_v3:1023651-1024121
1672,Pf3D7_07_v3:1023651-1024121
1673,Pf3D7_07_v3:1023651-1024121
1674,Pf3D7_07_v3:1024672-1026167
1675,Pf3D7_07_v3:1024672-1026167
1676,Pf3D7_07_v3:1024672-1026167
1677,Pf3D7_07_v3:1047427-1049362
1678,Pf3D7_07_v3:1070980-1071737
1679,Pf3D7_07_v3:1070980-1071737
1680,Pf3D7_07_v3:1070980-1071737
1681,Pf3D7_07_v3:1079015-1080055
1682,Pf3D7_07_v3:1079015-1080055
1683,Pf3D7_07_v3:1079015-1080055
1684,Pf3D7_07_v3:1100134-1102967
1685,Pf3D7_07_v3:1104156-1108364
1686,Pf3D7_07_v3:1140479-1142754
1687,Pf3D7_07_v3:1143303-1143815
1688,Pf3D7_07_v3:1144046-1144730
1689,Pf3D7_07_v3:1144046-1144730
1690,Pf3D7_07_v3:1144046-1144730
1691,Pf3D7_07_v3:1145648-1147207
1692,Pf3D7_07_v3:1145648-1147207
1693,Pf3D7_07_v3:1145648-1147207
1694,Pf3D7_07_v3:1152155-1155355
1695,Pf3D7_07_v3:1162710-1163831
1696,Pf3D7_07_v3:1162710-1163831
1697,Pf3D7_07_v3:1162710-1163831
1698,Pf3D7_07_v3:1164455-1166578
1699,Pf3D7_07_v3:1171286-1174156
1700,Pf3D7_07_v3:1191179-1192289
1701,Pf3D7_07_v3:1191179-1192289
1702,Pf3D7_07_v3:1191179-1192289
1703,Pf3D7_07_v3:1211657-1213517
1704,Pf3D7_07_v3:1215174-1215763
1705,Pf3D7_07_v3:1215174-1215763
1706,Pf3D7_07_v3:1215174-1215763
1707,Pf3D7_07_v3:1216088-1217201
1708,Pf3D7_07_v3:1216088-1217201
1709,Pf3D7_07_v3:1216088-1217201
1710,Pf3D7_07_v3:1226029-1228714
1711,Pf3D7_07_v3:1230589-1232180
1712,Pf3D7_07_v3:1230589-1232180
1713,Pf3D7_07_v3:1230589-1232180
1714,Pf3D7_07_v3:1232272-1234672
1715,Pf3D7_07_v3:1235699-1236707
1716,Pf3D7_07_v3:1235699-1236707
1717,Pf3D7_07_v3:1235699-1236707
1718,Pf3D7_07_v3:1252847-1254097
1719,Pf3D7_07_v3:1264445-1264738
1720,Pf3D7_07_v3:1281785-1282322
1721,Pf3D7_07_v3:1281785-1282322
1722,Pf3D7_07_v3:1281785-1282322
1723,Pf3D7_07_v3:1297459-1301454
1724,Pf3D7_07_v3:1342842-1343996
1725,Pf3D7_07_v3:1350032-1351149
1726,Pf3D7_07_v3:1350032-1351149
1727,Pf3D7_07_v3:1350032-1351149
1728,Pf3D7_07_v3:1372063-1372760
1729,Pf3D7_07_v3:1410435-1412231
1730,Pf3D7_07_v3:1410435-1412231
1731,Pf3D7_07_v3:1410435-1412231
1732,Pf3D7_07_v3:1414434-1415683
1733,Pf3D7_07_v3:1414434-1415683
1734,Pf3D7_07_v3:1414434-1415683
1735,Pf3D7_07_v3:1417588-1426234
1736,Pf3D7_07_v3:1417588-1426234
1737,Pf3D7_07_v3:1417588-1426234
1738,Pf3D7_08_v3:21361-28653
1739,Pf3D7_08_v3:21361-28653
1740,Pf3D7_08_v3:21361-28653
1741,Pf3D7_08_v3:29700-39033
1742,Pf3D7_08_v3:29700-39033
1743,Pf3D7_08_v3:29700-39033
1744,Pf3D7_08_v3:40948-50939
1745,Pf3D7_08_v3:40948-50939
1746,Pf3D7_08_v3:40948-50939
1747,Pf3D7_08_v3:52760-53982
1748,Pf3D7_08_v3:52760-53982
1749,Pf3D7_08_v3:52760-53982
1750,Pf3D7_08_v3:61138-62135
1751,Pf3D7_08_v3:61138-62135
1752,Pf3D7_08_v3:61138-62135
1753,Pf3D7_08_v3:65716-71785
1754,Pf3D7_08_v3:65716-71785
1755,Pf3D7_08_v3:65716-71785
1756,Pf3D7_08_v3:174647-178906
1757,Pf3D7_08_v3:195148-195678
1758,Pf3D7_08_v3:196581-198614
1759,Pf3D7_08_v3:204241-206661
1760,Pf3D7_08_v3:208451-210291
1761,Pf3D7_08_v3:212252-215971
1762,Pf3D7_08_v3:231398-232756
1763,Pf3D7_08_v3:231398-232756
1764,Pf3D7_08_v3:231398-232756
1765,Pf3D7_08_v3:233467-234426
1766,Pf3D7_08_v3:242103-244775
1767,Pf3D7_08_v3:268856-270696
1768,Pf3D7_08_v3:278381-279034
1769,Pf3D7_08_v3:278381-279034
1770,Pf3D7_08_v3:278381-279034
1771,Pf3D7_08_v3:286959-288620
1772,Pf3D7_08_v3:290902-291183
1773,Pf3D7_08_v3:290902-291183
1774,Pf3D7_08_v3:290902-291183
1775,Pf3D7_08_v3:303370-304596
1776,Pf3D7_08_v3:303370-304596
1777,Pf3D7_08_v3:303370-304596
1778,Pf3D7_08_v3:312034-312960
1779,Pf3D7_08_v3:312034-312960
1780,Pf3D7_08_v3:312034-312960
1781,Pf3D7_08_v3:322367-323677
1782,Pf3D7_08_v3:322367-323677
1783,Pf3D7_08_v3:322367-323677
1784,Pf3D7_08_v3:344288-344821
1785,Pf3D7_08_v3:344288-344821
1786,Pf3D7_08_v3:344288-344821
1787,Pf3D7_08_v3:345427-347454
1788,Pf3D7_08_v3:370784-372623
1789,Pf3D7_08_v3:370784-372623
1790,Pf3D7_08_v3:370784-372623
1791,Pf3D7_08_v3:378024-379446
1792,Pf3D7_08_v3:378024-379446
1793,Pf3D7_08_v3:378024-379446
1794,Pf3D7_08_v3:381564-382847
1795,Pf3D7_08_v3:381564-382847
1796,Pf3D7_08_v3:381564-382847
1797,Pf3D7_08_v3:384298-385797
1798,Pf3D7_08_v3:387219-388364
1799,Pf3D7_08_v3:387219-388364
1800,Pf3D7_08_v3:387219-388364
1801,Pf3D7_08_v3:399591-401360
1802,Pf3D7_08_v3:402595-404141
1803,Pf3D7_08_v3:421493-422640
1804,Pf3D7_08_v3:431165-439051
1805,Pf3D7_08_v3:431165-439051
1806,Pf3D7_08_v3:431165-439051
1807,Pf3D7_08_v3:440408-448062
1808,Pf3D7_08_v3:440408-448062
1809,Pf3D7_08_v3:440408-448062
1810,Pf3D7_08_v3:459312-466567
1811,Pf3D7_08_v3:459312-466567
1812,Pf3D7_08_v3:459312-466567
1813,Pf3D7_08_v3:478512-478826
1814,Pf3D7_08_v3:478512-478826
1815,Pf3D7_08_v3:478512-478826
1816,Pf3D7_08_v3:517421-517693
1817,Pf3D7_08_v3:519331-519991
1818,Pf3D7_08_v3:519331-519991
1819,Pf3D7_08_v3:519331-519991
1820,Pf3D7_08_v3:525058-527604
1821,Pf3D7_08_v3:532220-534031
1822,Pf3D7_08_v3:534469-536619
1823,Pf3D7_08_v3:534469-536619
1824,Pf3D7_08_v3:534469-536619
1825,Pf3D7_08_v3:546163-547365
1826,Pf3D7_08_v3:551199-552428
1827,Pf3D7_08_v3:551199-552428
1828,Pf3D7_08_v3:551199-552428
1829,Pf3D7_08_v3:557884-559506
1830,Pf3D7_08_v3:557884-559506
1831,Pf3D7_08_v3:557884-559506
1832,Pf3D7_08_v3:560744-564276
1833,Pf3D7_08_v3:575986-578370
1834,Pf3D7_08_v3:582983-586953
1835,Pf3D7_08_v3:593649-595412
1836,Pf3D7_08_v3:596190-600328
1837,Pf3D7_08_v3:613325-614862
1838,Pf3D7_08_v3:614919-617821
1839,Pf3D7_08_v3:618843-620228
1840,Pf3D7_08_v3:621805-623442
1841,Pf3D7_08_v3:631584-632229
1842,Pf3D7_08_v3:631584-632229
1843,Pf3D7_08_v3:631584-632229
1844,Pf3D7_08_v3:643086-644885
1845,Pf3D7_08_v3:643086-644885
1846,Pf3D7_08_v3:643086-644885
1847,Pf3D7_08_v3:651417-652804
1848,Pf3D7_08_v3:651417-652804
1849,Pf3D7_08_v3:651417-652804
1850,Pf3D7_08_v3:656078-657630
1851,Pf3D7_08_v3:658493-662095
1852,Pf3D7_08_v3:665548-667095
1853,Pf3D7_08_v3:669541-670734
1854,Pf3D7_08_v3:676391-677464
1855,Pf3D7_08_v3:677989-678725
1856,Pf3D7_08_v3:677989-678725
1857,Pf3D7_08_v3:677989-678725
1858,Pf3D7_08_v3:680957-681809
1859,Pf3D7_08_v3:682518-683572
1860,Pf3D7_08_v3:687340-688086
1861,Pf3D7_08_v3:687340-688086
1862,Pf3D7_08_v3:687340-688086
1863,Pf3D7_08_v3:695215-697522
1864,Pf3D7_08_v3:708228-708824
1865,Pf3D7_08_v3:717113-719746
1866,Pf3D7_08_v3:721928-725476
1867,Pf3D7_08_v3:725781-726502
1868,Pf3D7_08_v3:727662-729728
1869,Pf3D7_08_v3:733279-734573
1870,Pf3D7_08_v3:733279-734573
1871,Pf3D7_08_v3:733279-734573
1872,Pf3D7_08_v3:748653-749623
1873,Pf3D7_08_v3:748653-749623
1874,Pf3D7_08_v3:748653-749623
1875,Pf3D7_08_v3:750082-750711
1876,Pf3D7_08_v3:750082-750711
1877,Pf3D7_08_v3:750082-750711
1878,Pf3D7_08_v3:751942-756173
1879,Pf3D7_08_v3:757224-758207
1880,Pf3D7_08_v3:757224-758207
1881,Pf3D7_08_v3:757224-758207
1882,Pf3D7_08_v3:762118-765330
1883,Pf3D7_08_v3:767110-767880
1884,Pf3D7_08_v3:767110-767880
1885,Pf3D7_08_v3:767110-767880
1886,Pf3D7_08_v3:770946-771773
1887,Pf3D7_08_v3:772568-773737
1888,Pf3D7_08_v3:772568-773737
1889,Pf3D7_08_v3:772568-773737
1890,Pf3D7_08_v3:774299-776791
1891,Pf3D7_08_v3:794287-797806
1892,Pf3D7_08_v3:798777-800205
1893,Pf3D7_08_v3:798777-800205
1894,Pf3D7_08_v3:798777-800205
1895,Pf3D7_08_v3:815150-815451
1896,Pf3D7_08_v3:815150-815451
1897,Pf3D7_08_v3:815150-815451
1898,Pf3D7_08_v3:816803-817102
1899,Pf3D7_08_v3:821334-822452
1900,Pf3D7_08_v3:821334-822452
1901,Pf3D7_08_v3:821334-822452
1902,Pf3D7_08_v3:830006-831454
1903,Pf3D7_08_v3:830006-831454
1904,Pf3D7_08_v3:830006-831454
1905,Pf3D7_08_v3:835978-836848
1906,Pf3D7_08_v3:842317-843215
1907,Pf3D7_08_v3:842317-843215
1908,Pf3D7_08_v3:842317-843215
1909,Pf3D7_08_v3:855654-856742
1910,Pf3D7_08_v3:860384-862417
1911,Pf3D7_08_v3:869562-870574
1912,Pf3D7_08_v3:871410-873440
1913,Pf3D7_08_v3:885198-886136
1914,Pf3D7_08_v3:899004-899657
1915,Pf3D7_08_v3:899004-899657
1916,Pf3D7_08_v3:899004-899657
1917,Pf3D7_08_v3:909207-910716
1918,Pf3D7_08_v3:909207-910716
1919,Pf3D7_08_v3:909207-910716
1920,Pf3D7_08_v3:922208-923932
1921,Pf3D7_08_v3:925113-927671
1922,Pf3D7_08_v3:925113-927671
1923,Pf3D7_08_v3:925113-927671
1924,Pf3D7_08_v3:929145-930861
1925,Pf3D7_08_v3:929145-930861
1926,Pf3D7_08_v3:929145-930861
1927,Pf3D7_08_v3:948745-950899
1928,Pf3D7_08_v3:948745-950899
1929,Pf3D7_08_v3:948745-950899
1930,Pf3D7_08_v3:953448-956314
1931,Pf3D7_08_v3:957498-958073
1932,Pf3D7_08_v3:957498-958073
1933,Pf3D7_08_v3:957498-958073
1934,Pf3D7_08_v3:965822-966657
1935,Pf3D7_08_v3:965822-966657
1936,Pf3D7_08_v3:965822-966657
1937,Pf3D7_08_v3:967901-968740
1938,Pf3D7_08_v3:967901-968740
1939,Pf3D7_08_v3:967901-968740
1940,Pf3D7_08_v3:973586-974267
1941,Pf3D7_08_v3:973586-974267
1942,Pf3D7_08_v3:973586-974267
1943,Pf3D7_08_v3:976074-976644
1944,Pf3D7_08_v3:976074-976644
1945,Pf3D7_08_v3:976074-976644
1946,Pf3D7_08_v3:978798-980634
1947,Pf3D7_08_v3:981018-981722
1948,Pf3D7_08_v3:981018-981722
1949,Pf3D7_08_v3:981018-981722
1950,Pf3D7_08_v3:988281-988763
1951,Pf3D7_08_v3:988281-988763
1952,Pf3D7_08_v3:988281-988763
1953,Pf3D7_08_v3:990250-992608
1954,Pf3D7_08_v3:992655-993965
1955,Pf3D7_08_v3:992655-993965
1956,Pf3D7_08_v3:992655-993965
1957,Pf3D7_08_v3:997055-999529
1958,Pf3D7_08_v3:1005836-1006810
1959,Pf3D7_08_v3:1012927-1017376
1960,Pf3D7_08_v3:1018089-1019268
1961,Pf3D7_08_v3:1022629-1023846
1962,Pf3D7_08_v3:1022629-1023846
1963,Pf3D7_08_v3:1022629-1023846
1964,Pf3D7_08_v3:1028752-1033514
1965,Pf3D7_08_v3:1037100-1038608
1966,Pf3D7_08_v3:1047551-1048507
1967,Pf3D7_08_v3:1049282-1051705
1968,Pf3D7_08_v3:1052771-1053991
1969,Pf3D7_08_v3:1062304-1064061
1970,Pf3D7_08_v3:1068563-1069902
1971,Pf3D7_08_v3:1068563-1069902
1972,Pf3D7_08_v3:1068563-1069902
1973,Pf3D7_08_v3:1070988-1074417
1974,Pf3D7_08_v3:1080055-1082991
1975,Pf3D7_08_v3:1091998-1093221
1976,Pf3D7_08_v3:1091998-1093221
1977,Pf3D7_08_v3:1091998-1093221
1978,Pf3D7_08_v3:1093690-1094489
1979,Pf3D7_08_v3:1093690-1094489
1980,Pf3D7_08_v3:1093690-1094489
1981,Pf3D7_08_v3:1095116-1095562
1982,Pf3D7_08_v3:1095116-1095562
1983,Pf3D7_08_v3:1095116-1095562
1984,Pf3D7_08_v3:1096423-1097363
1985,Pf3D7_08_v3:1096423-1097363
1986,Pf3D7_08_v3:1096423-1097363
1987,Pf3D7_08_v3:1100816-1101073
1988,Pf3D7_08_v3:1109276-1112794
1989,Pf3D7_08_v3:1148010-1149830
1990,Pf3D7_08_v3:1157321-1158151
1991,Pf3D7_08_v3:1160164-1161708
1992,Pf3D7_08_v3:1160164-1161708
1993,Pf3D7_08_v3:1160164-1161708
1994,Pf3D7_08_v3:1177310-1180324
1995,Pf3D7_08_v3:1181295-1183796
1996,Pf3D7_08_v3:1184595-1185251
1997,Pf3D7_08_v3:1184595-1185251
1998,Pf3D7_08_v3:1184595-1185251
1999,Pf3D7_08_v3:1193847-1196678
2000,Pf3D7_08_v3:1229899-1232132
2001,Pf3D7_08_v3:1241966-1242895
2002,Pf3D7_08_v3:1252349-1253796
2003,Pf3D7_08_v3:1252349-1253796
2004,Pf3D7_08_v3:1252349-1253796
2005,Pf3D7_08_v3:1254558-1255376
2006,Pf3D7_08_v3:1254558-1255376
2007,Pf3D7_08_v3:1254558-1255376
2008,Pf3D7_08_v3:1256555-1257133
2009,Pf3D7_08_v3:1257716-1259041
2010,Pf3D7_08_v3:1269135-1269647
