,stage,Gene ID,Pfal_gene,Preich_gene,score_adj,ns,s,ns_sites,s_sites,ffd,ffd_sites
8198,2,PF3D7_1221500,PF3D7_1221500.1,PRCDC_1220800.1,4.735434007134364,26,24,2060.666666666678,447.3333333333306,6,172.0
7434,2,PF3D7_0627900,PF3D7_0627900.1,PRCDC_0626300.1,4.7353951890034365,11,9,711.6666666666665,161.33333333333331,5,66.0
15689,4,PF3D7_1209600,PF3D7_1209600.1,PRCDC_1208900.1,4.735023041474655,16,9,1057.9999999999986,244.00000000000054,2,105.0
5880,1,PF3D7_1350900,PF3D7_1350900.1,PRCDC_1349900.1,4.73495145631068,13,23,1262.9999999999993,267.0000000000003,7,109.0
16263,4,PF3D7_1427200,PF3D7_1427200.1,PRCDC_1426500.1,4.734848484848484,5,1,331.00000000000006,65.00000000000006,0,23.0
15921,4,PF3D7_1306100,PF3D7_1306100.1,PRCDC_1305100.1,4.734848484848484,5,4,322.3333333333332,73.6666666666667,2,34.0
11963,3,PF3D7_1105900,PF3D7_1105900.1,PRCDC_1104400.1,4.734848484848484,5,3,306.66666666666646,89.33333333333333,3,56.0
11956,3,PF3D7_1102800,PF3D7_1102800.1,PRCDC_1101300.1,4.73404255319149,2,2,218.99999999999991,60.00000000000003,1,37.0
12285,3,PF3D7_1221900,PF3D7_1221900.1,PRCDC_1221200.1,4.733993015133876,22,40,2092.33333333334,457.66666666666487,20,186.0
16926,5,PF3D7_0626900,PF3D7_0626900.1,PRCDC_0625300.1,4.733695652173913,13,9,925.9999999999986,177.9999999999999,4,59.0
18952,6,PF3D7_0911100,PF3D7_0911100.1,PRCDC_0909200.1,4.733476394849785,28,29,2850.66666666666,599.3333333333326,6,245.0
19112,6,PF3D7_1115200,PF3D7_1115200.1,PRCDC_1113700.1,4.733291298865069,18,18,1921.33333333334,424.66666666666583,7,191.0
17524,5,PF3D7_1011300,PF3D7_1011300.1,PRCDC_1010700.1,4.732919254658385,21,17,1607.333333333338,324.6666666666668,5,105.0
14879,4,PF3D7_0806200,PF3D7_0806200.1,PRCDC_0805800.1,4.7328094302554025,38,45,2475.6666666666697,578.3333333333326,21,253.0
19048,6,PF3D7_1023900,PF3D7_1023900.1,PRCDC_1023300.1,4.732589689478444,67,137,8070.000000000194,1730.9999999999563,61,793.0
5864,1,PF3D7_1317700,PF3D7_1317700.1,PRCDC_1316700.1,4.732484076433121,6,6,390.00000000000017,80.99999999999999,2,27.0
18914,6,PF3D7_0823300,PF3D7_0823300.1,PRCDC_0822600.1,4.732423208191126,39,53,3634.6666666666424,724.3333333333336,15,293.0
4784,1,PF3D7_1201500,PF3D7_1201500.1,PRCDC_1200900.1,4.732394366197183,15,21,1218.3333333333346,266.66666666666714,9,118.0
12020,3,PF3D7_1137900,PF3D7_1137900.1,PRCDC_1136300.1,4.7321899736147754,28,19,1903.6666666666774,370.33333333333195,5,111.0
14347,4,PF3D7_0501700,PF3D7_0501700.1,PRCDC_0501000.1,4.73203026481715,23,23,1969.33333333334,391.666666666666,6,125.0
16076,4,PF3D7_1360500,PF3D7_1360500.1,PRCDC_1359400.1,4.731833910034602,85,120,7701.333333333506,1730.6666666666251,49,711.0
16056,4,PF3D7_1354900,PF3D7_1354900.1,PRCDC_1353900.1,4.731746031746032,21,19,1590.0000000000048,296.99999999999983,5,84.0
10988,3,PF3D7_0711200,PF3D7_0711200.1,PRCDC_0709400.1,4.731509625126646,35,25,2452.0000000000045,505.999999999998,6,172.0
18752,6,PF3D7_0613700,PF3D7_0613700.1,PRCDC_0612400.1,4.731428571428571,23,30,1710.6666666666713,380.33333333333275,9,153.0
18732,6,PF3D7_0602800,PF3D7_0602800.1,PRCDC_0601400.1,4.731424148606811,23,12,1607.33333333334,330.6666666666659,4,115.0
12419,3,PF3D7_1251500,PF3D7_1251500.1,PRCDC_1250900.1,4.731375358166189,24,41,1717.6666666666729,373.33333333333195,16,147.0
14381,4,PF3D7_0515600,PF3D7_0515600.1,PRCDC_0514700.1,4.7308,37,24,3074.666666666651,654.3333333333338,10,272.0
12237,3,PF3D7_1201900,PF3D7_1201900.1,PRCDC_1201300.1,4.730769230769231,6,5,385.00000000000034,82.99999999999996,4,34.0
18405,6,PF3D7_0106400,PF3D7_0106400.1,PRCDC_0104300.1,4.730769230769231,6,6,386.3333333333337,81.66666666666659,4,32.0
12242,3,PF3D7_1202100,PF3D7_1202100.2,PRCDC_1201500.2,4.730670103092783,13,12,956.6666666666641,207.33333333333366,4,92.0
16833,5,PF3D7_0527500,PF3D7_0527500.1,PRCDC_0526600.1,4.73059866962306,13,56,1095.9999999999989,251.00000000000048,44,140.0
19207,6,PF3D7_1208100,PF3D7_1208100.1,PRCDC_1207400.1,4.730476616692773,129,131,10991.333333333221,2289.666666666652,46,769.0
15633,4,PF3D7_1137200,PF3D7_1137200.1,PRCDC_1135600.1,4.7301204819277105,16,11,1038.9999999999975,206.00000000000009,4,68.0
14532,4,PF3D7_0707400,PF3D7_0707400.1,PRCDC_0705600.1,4.7300150829562595,24,45,1618.0000000000055,367.9999999999987,24,163.0
17616,5,PF3D7_1107200,PF3D7_1107200.1,PRCDC_1105700.1,4.72984441301273,23,25,1744.6666666666758,370.3333333333317,14,151.0
13703,3,PF3D7_1455600,PF3D7_1455600.1,PRCDC_1454900.1,4.729615991583377,53,82,4616.333333333316,1029.6666666666774,31,453.0
18651,6,PF3D7_0416200,PF3D7_0416200.1,PRCDC_0413700.1,4.729468599033816,8,4,517.333333333334,103.66666666666653,2,40.0
19686,6,PF3D7_1471100,PF3D7_1471100.1,PRCDC_1470300.1,4.729166666666667,2,3,182.33333333333326,33.66666666666665,3,14.0
18062,5,PF3D7_1328200,PF3D7_1328200.1,PRCDC_1327200.1,4.728448275862069,80,65,6650.000000000079,1305.9999999999968,18,445.0
17458,5,PF3D7_0927400,PF3D7_0927400.1,PRCDC_0925400.1,4.7284172661870505,15,16,1379.3333333333342,276.6666666666672,5,93.0
8228,2,PF3D7_1303600,PF3D7_1303600.1,PRCDC_1302600.1,4.728346456692913,4,3,314.6666666666666,66.33333333333337,1,28.0
19523,6,PF3D7_1358600,PF3D7_1358600.1,PRCDC_1357500.1,4.728184553660983,31,24,2483.333333333335,492.6666666666636,4,197.0
17827,5,PF3D7_1233700,PF3D7_1233700.1,PRCDC_1232900.1,4.7281639928698755,20,22,1395.3333333333353,287.6666666666669,11,106.0
18226,5,PF3D7_1420900,PF3D7_1420900.1,PRCDC_1420200.1,4.728155339805825,4,3,500.00000000000017,117.99999999999996,2,55.0
14924,4,PF3D7_0824000,PF3D7_0824000.1,PRCDC_0823300.1,4.728004956629492,27,28,2003.0000000000114,411.9999999999988,9,167.0
6046,1,PF3D7_API03500,PF3D7_API03500.1,PRCDC_API03600.1,4.728,3,3,312.6666666666667,59.33333333333338,0,7.0
13463,3,PF3D7_1309000,PF3D7_1309000.1,PRCDC_1308000.1,4.727777777777778,14,15,875.6666666666656,204.3333333333335,7,85.0
16078,4,PF3D7_1361000,PF3D7_1361000.1,PRCDC_1359900.1,4.727777777777778,27,36,1779.333333333339,380.66666666666623,16,155.0
10495,3,PF3D7_0517600,PF3D7_0517600.1,PRCDC_0516700.1,4.727739726027397,10,20,718.9999999999992,157.00000000000009,8,64.0
18783,6,PF3D7_0627100,PF3D7_0627100.1,PRCDC_0625500.1,4.727511682242991,55,68,4226.333333333305,897.6666666666712,32,346.0
19557,6,PF3D7_1406200,PF3D7_1406200.1,PRCDC_1405500.1,4.727304964539007,64,84,7000.333333333458,1336.6666666666601,19,421.0
16720,5,PF3D7_0419800,PF3D7_0419800.1,PRCDC_0417300.1,4.7272727272727275,6,9,566.6666666666665,123.33333333333319,6,46.0
17319,5,PF3D7_0825500,PF3D7_0825500.1,PRCDC_0824800.1,4.7272727272727275,19,16,1579.6666666666724,289.3333333333341,6,81.0
15686,4,PF3D7_1207900,PF3D7_1207900.1,PRCDC_1207200.1,4.7272727272727275,12,6,761.999999999999,162.0000000000001,3,47.0
8314,2,PF3D7_1413000,PF3D7_1413000.1,PRCDC_1412300.1,4.727176220806794,17,10,1166.6666666666652,246.333333333334,4,106.0
15617,4,PF3D7_1129800,PF3D7_1129800.1,PRCDC_1128200.1,4.726950354609929,11,7,695.3333333333325,150.6666666666667,3,55.0
17565,5,PF3D7_1025200,PF3D7_1025200.1,PRCDC_1024600.1,4.726902173913044,9,12,926.3333333333319,177.66666666666663,4,51.0
6927,2,PF3D7_0317900,PF3D7_0317900.1,PRCDC_0317200.1,4.7267964071856285,23,28,1637.333333333337,363.66666666666595,12,139.0
16719,5,PF3D7_0419700,PF3D7_0419700.1,PRCDC_0417200.1,4.726708074534161,12,15,809.9999999999986,155.99999999999994,2,46.0
16635,5,PF3D7_0316500,PF3D7_0316500.1,PRCDC_0315800.1,4.726681127982647,18,17,1142.6666666666654,240.333333333334,5,80.0
19004,6,PF3D7_1004600,PF3D7_1004600.1,PRCDC_1004000.1,4.726598702502317,34,43,2635.666666666673,601.3333333333317,15,248.0
10772,3,PF3D7_0622400,PF3D7_0622400.1,PRCDC_0620800.1,4.7265625,5,6,321.33333333333354,62.66666666666672,3,21.0
13666,3,PF3D7_1435700,PF3D7_1435700.2,PRCDC_1435000.2,4.726351351351352,10,10,726.3333333333328,161.66666666666663,2,86.0
13664,3,PF3D7_1435700,PF3D7_1435700.1,PRCDC_1435000.2,4.726351351351352,10,10,726.3333333333328,161.66666666666663,2,86.0
18165,5,PF3D7_1367700,PF3D7_1367700.1,PRCDC_1366600.1,4.726224783861672,37,63,3406.999999999972,724.0000000000038,27,296.0
15946,4,PF3D7_1313600,PF3D7_1313600.1,PRCDC_1312600.1,4.725838264299803,62,53,5008.000000000006,1034.000000000012,15,360.0
17952,5,PF3D7_1244100,PF3D7_1244100.1,PRCDC_1243500.1,4.725330225330225,41,57,3190.999999999984,649.0000000000003,17,219.0
15144,4,PF3D7_0930000,PF3D7_0930000.1,PRCDC_0928000.1,4.724910394265233,11,16,1361.6666666666663,282.3333333333339,6,99.0
19681,6,PF3D7_1468100,PF3D7_1468100.1,PRCDC_1467300.1,4.7248580697485805,59,72,6023.666666666756,1281.3333333333264,26,569.0
12012,3,PF3D7_1135600,PF3D7_1135600.1,PRCDC_1134000.1,4.724422442244224,64,63,4508.333333333327,927.6666666666753,21,288.0
3785,1,PF3D7_1001900,PF3D7_1001900.1,PRCDC_1001300.1,4.724137931034483,8,10,497.00000000000034,111.99999999999996,4,54.0
19023,6,PF3D7_1014600,PF3D7_1014600.1,PRCDC_1014000.1,4.724010861132661,86,73,6369.000000000092,1322.9999999999873,26,545.0
18937,6,PF3D7_0903500,PF3D7_0903500.1,PRCDC_0901600.1,4.723988439306359,45,46,3368.66666666664,762.333333333339,22,400.0
17666,5,PF3D7_1124500,PF3D7_1124500.1,PRCDC_1122900.1,4.723684210526316,24,26,1490.0000000000036,333.9999999999992,11,155.0
12405,3,PF3D7_1242600,PF3D7_1242600.1,PRCDC_1242000.1,4.723608445297505,19,8,1311.0000000000014,249.00000000000065,2,68.0
19483,6,PF3D7_1331400,PF3D7_1331400.1,PRCDC_1330400.1,4.723492723492724,19,16,1190.6666666666654,252.33333333333422,7,112.0
16360,4,PF3D7_1458800,PF3D7_1458800.1,PRCDC_1458100.1,4.723391812865497,25,39,2143.6666666666715,409.333333333332,7,123.0
15980,4,PF3D7_1325500,PF3D7_1325500.1,PRCDC_1324500.1,4.7233883058470765,22,17,1641.0000000000052,350.9999999999993,4,126.0
17821,5,PF3D7_1231900,PF3D7_1231900.1,PRCDC_1231200.1,4.72329650092081,40,13,2707.999999999993,543.9999999999984,6,171.0
12240,3,PF3D7_1202100,PF3D7_1202100.1,PRCDC_1201500.2,4.722938144329897,13,12,956.6666666666641,207.33333333333366,4,92.0
16339,4,PF3D7_1453000,PF3D7_1453000.1,PRCDC_1452300.1,4.722878625134264,32,27,2323.000000000005,460.9999999999977,4,165.0
8342,2,PF3D7_1444000,PF3D7_1444000.1,PRCDC_1443300.1,4.722466960352423,9,4,566.3333333333334,114.66666666666659,1,34.0
11530,3,PF3D7_0811700,PF3D7_0811700.1,PRCDC_0811000.1,4.722314049586777,39,23,3023.333333333316,585.6666666666649,5,178.0
19242,6,PF3D7_1227200,PF3D7_1227200.1,PRCDC_1226500.1,4.722024415055952,61,88,4812.666666666655,1058.333333333347,45,434.0
16716,5,PF3D7_0419100,PF3D7_0419100.1,PRCDC_0416600.1,4.722021660649819,11,8,683.9999999999995,146.99999999999994,3,54.0
15385,4,PF3D7_1013200,PF3D7_1013200.1,PRCDC_1012600.1,4.721847930702599,31,33,2560.666666666664,535.333333333331,10,209.0
19228,6,PF3D7_1218000,PF3D7_1218000.1,PRCDC_1217300.1,4.721590909090909,14,25,857.6666666666656,198.3333333333335,11,89.0
10512,3,PF3D7_0522900,PF3D7_0522900.1,PRCDC_0522000.1,4.721327319587629,50,34,3894.333333333287,737.6666666666707,12,258.0
17492,5,PF3D7_0935500,PF3D7_0935500.1,PRCDC_0933500.1,4.721153846153846,12,3,775.6666666666657,160.33333333333337,1,60.0
13697,3,PF3D7_1452100,PF3D7_1452100.1,PRCDC_1451400.1,4.721068249258161,13,8,838.9999999999983,172.00000000000028,0,49.0
19292,6,PF3D7_1238800,PF3D7_1238800.1,PRCDC_1238000.1,4.720870678617158,30,49,1902.6666666666724,440.33333333333223,19,210.0
16884,5,PF3D7_0614000,PF3D7_0614000.1,PRCDC_0612700.1,4.720670391061453,21,17,1314.333333333334,296.6666666666671,6,125.0
7954,2,PF3D7_1014100,PF3D7_1014100.1,PRCDC_1013500.1,4.720274914089347,49,42,3591.9999999999654,749.0000000000034,14,304.0
18364,5,PF3D7_1468000,PF3D7_1468000.1,PRCDC_1467200.1,4.720244150559512,70,48,4905.000000000005,975.000000000013,12,295.0
19495,6,PF3D7_1340900,PF3D7_1340900.1,PRCDC_1339900.1,4.720092024539877,19,60,1540.6666666666658,409.3333333333336,31,242.0
19126,6,PF3D7_1117100,PF3D7_1117100.1,PRCDC_1115500.1,4.719912472647702,17,27,1130.333333333332,240.6666666666674,6,95.0
13725,3,PF3D7_1467100,PF3D7_1467100.1,PRCDC_1466300.1,4.719560878243513,15,9,1231.3333333333326,259.6666666666678,2,99.0
10475,3,PF3D7_0504400,PF3D7_0504400.1,PRCDC_0503600.1,4.719205298013245,29,43,1831.0000000000039,433.9999999999988,25,201.0
14363,4,PF3D7_0508000,PF3D7_0508000.1,PRCDC_0507200.1,4.71919770773639,10,10,833.6666666666654,207.33333333333368,6,116.0
16980,5,PF3D7_0711400,PF3D7_0711400.1,PRCDC_0709600.1,4.719093406593407,26,19,1817.0000000000068,360.99999999999966,7,133.0
19076,6,PF3D7_1033600,PF3D7_1033600.1,PRCDC_1032900.1,4.718853362734289,31,43,2234.3333333333403,474.6666666666635,19,194.0
16584,5,PF3D7_0303700,PF3D7_0303700.1,PRCDC_0303000.1,4.71875,18,11,1092.666666666666,251.33333333333363,5,116.0
10494,3,PF3D7_0517500,PF3D7_0517500.1,PRCDC_0516600.1,4.718637992831542,23,58,2032.0000000000073,454.9999999999984,21,193.0
14348,4,PF3D7_0501800,PF3D7_0501800.1,PRCDC_0501100.1,4.718539865513929,36,41,2578.3333333333326,541.6666666666632,8,225.0
17600,5,PF3D7_1034300,PF3D7_1034300.1,PRCDC_1033600.1,4.718216318785578,17,14,1303.0000000000005,269.0000000000005,6,105.0
8195,2,PF3D7_1217600,PF3D7_1217600.1,PRCDC_1216900.1,4.718120805369128,12,11,737.6666666666654,156.33333333333337,5,57.0
13929,4,PF3D7_0215800,PF3D7_0215800.1,PRCDC_0214700.1,4.718020022246941,21,40,2167.33333333334,490.66666666666555,21,214.0
14425,4,PF3D7_0528000,PF3D7_0528000.1,PRCDC_0527100.1,4.717741935483871,5,2,302.3333333333334,69.66666666666666,1,27.0
18893,6,PF3D7_0811300,PF3D7_0811300.1,PRCDC_0810600.1,4.717416050085373,55,82,4359.999999999956,887.0000000000161,18,372.0
17979,5,PF3D7_1302600,PF3D7_1302600.1,PRCDC_1301600.1,4.717005076142132,14,13,958.333333333332,223.66666666666677,8,98.0
18045,5,PF3D7_1323500,PF3D7_1323500.1,PRCDC_1322500.1,4.716494845360825,14,20,1400.666666666668,321.33333333333337,11,149.0
19420,6,PF3D7_1250200,PF3D7_1250200.1,PRCDC_1249600.1,4.716073147256978,29,73,2510.333333333334,576.6666666666669,38,265.0
11527,3,PF3D7_0810800,PF3D7_0810800.1,PRCDC_0810100.1,4.7160056657223794,28,21,1735.3333333333387,382.66666666666566,5,159.0
16808,5,PF3D7_0522400,PF3D7_0522400.1,PRCDC_0521500.1,4.715966476845385,323,232,23144.333333333958,4632.666666666838,59,1584.0
16252,4,PF3D7_1419000,PF3D7_1419000.1,PRCDC_1418300.1,4.715939447907391,39,21,2781.6666666666583,581.3333333333313,6,222.0
8698,3,PF3D7_0219300,PF3D7_0219300.1,PRCDC_0218200.1,4.715827338129497,5,4,345.00000000000017,72.0,1,26.0
13602,3,PF3D7_1408500,PF3D7_1408500.1,PRCDC_1407800.1,4.71578947368421,7,5,474.3333333333339,95.66666666666661,2,34.0
15120,4,PF3D7_0918400,PF3D7_0918400.1,PRCDC_0916400.1,4.7157833430401865,57,67,4211.333333333299,909.6666666666744,30,366.0
18162,5,PF3D7_1366900,PF3D7_1366900.1,PRCDC_1365800.1,4.715686274509804,17,30,1653.6666666666756,317.33333333333286,8,144.0
14350,4,PF3D7_0502200,PF3D7_0502200.1,PRCDC_0501500.1,4.715575620767495,18,8,1093.6666666666658,235.3333333333335,4,97.0
16349,4,PF3D7_1456500,PF3D7_1456500.1,PRCDC_1455800.1,4.715391049769971,64,85,5874.3333333333685,1205.6666666666658,29,412.0
18670,6,PF3D7_0423000,PF3D7_0423000.1,PRCDC_0420200.1,4.715116279069767,10,5,645.6666666666669,128.33333333333297,3,41.0
16028,4,PF3D7_1343900,PF3D7_1343900.1,PRCDC_1342900.1,4.714506172839506,22,18,1590.66666666667,341.3333333333335,4,136.0
15390,4,PF3D7_1014900,PF3D7_1014900.1,PRCDC_1014300.1,4.714442493415277,83,39,5682.000000000065,1125.0000000000089,11,421.0
10777,3,PF3D7_0625700,PF3D7_0625700.1,PRCDC_0624100.1,4.714285714285714,4,0,242.66666666666652,51.33333333333335,0,22.0
17831,5,PF3D7_1236500,PF3D7_1236500.1,PRCDC_1235700.1,4.713754646840148,11,12,664.9999999999993,142.00000000000003,4,57.0
17502,5,PF3D7_1005100,PF3D7_1005100.1,PRCDC_1004500.1,4.7132743362831855,35,25,2782.666666666666,574.3333333333323,9,198.0
14661,4,PF3D7_0727300,PF3D7_0727300.1,PRCDC_0724100.1,4.713172804532578,24,25,1743.6666666666747,365.3333333333322,8,149.0
13559,3,PF3D7_1371500,PF3D7_1371500.1,PRCDC_1369400.1,4.713114754098361,5,6,301.6666666666664,64.33333333333333,1,22.0
19478,6,PF3D7_1330800,PF3D7_1330800.1,PRCDC_1329800.1,4.7130872483221475,14,34,1457.666666666671,300.333333333333,14,142.0
19555,6,PF3D7_1405300,PF3D7_1405300.1,PRCDC_1404600.1,4.7126829268292685,30,34,2580.9999999999923,493.99999999999636,9,149.0
14881,4,PF3D7_0807200,PF3D7_0807200.1,PRCDC_0806800.1,4.71256038647343,17,22,1006.3333333333318,235.666666666667,11,107.0
12403,3,PF3D7_1241500,PF3D7_1241500.1,PRCDC_1240900.1,4.712410501193317,14,7,1042.3333333333298,208.66666666666714,4,74.0
16340,4,PF3D7_1453100,PF3D7_1453100.1,PRCDC_1452400.1,4.711904761904762,23,17,1570.66666666667,316.33333333333314,5,109.0
11220,3,PF3D7_0730200,PF3D7_0730200.1,PRCDC_0727000.1,4.711663066954643,16,14,1144.333333333332,241.6666666666673,1,89.0
17710,5,PF3D7_1139800,PF3D7_1139800.1,PRCDC_1138200.1,4.711433756805808,80,60,5483.333333333358,1101.6666666666765,19,362.0
4256,1,PF3D7_1127000,PF3D7_1127000.1,PRCDC_1125500.1,4.711340206185567,4,2,244.6666666666665,46.33333333333334,1,15.0
17304,5,PF3D7_0820200,PF3D7_0820200.1,PRCDC_0819500.1,4.711043872919818,23,27,1628.0000000000052,354.999999999999,12,149.0
17586,5,PF3D7_1030900,PF3D7_1030900.1,PRCDC_1030200.1,4.7110091743119265,9,5,520.6666666666673,133.3333333333332,1,76.0
16877,5,PF3D7_0612500,PF3D7_0612500.1,PRCDC_0611200.1,4.710743801652892,5,2,298.3333333333332,64.6666666666667,0,25.0
18306,5,PF3D7_1449300,PF3D7_1449300.1,PRCDC_1448600.1,4.7105263157894735,17,39,1657.0000000000064,373.9999999999992,20,170.0
16297,4,PF3D7_1441000,PF3D7_1441000.1,PRCDC_1440300.1,4.710431654676259,23,19,1378.66666666667,289.3333333333334,3,104.0
15625,4,PF3D7_1134900,PF3D7_1134900.1,PRCDC_1133300.1,4.709677419354839,27,20,1708.6666666666727,337.33333333333354,4,111.0
18786,6,PF3D7_0628100,PF3D7_0628100.1,PRCDC_0626500.1,4.709561326719191,301,333,25173.666666667825,5321.333333333248,91,2225.0
13589,3,PF3D7_1403300,PF3D7_1403300.1,PRCDC_1402600.1,4.70952380952381,44,30,2893.9999999999923,564.9999999999984,15,171.0
11784,3,PF3D7_1015500,PF3D7_1015500.1,PRCDC_1014900.1,4.70949263502455,24,14,1512.6666666666695,320.3333333333326,5,120.0
19040,6,PF3D7_1021200,PF3D7_1021200.1,PRCDC_1020600.1,4.7089985486211905,25,35,1729.333333333342,331.6666666666655,11,111.0
19450,6,PF3D7_1320200,PF3D7_1320200.1,PRCDC_1319200.1,4.708931419457735,22,20,1563.3333333333362,317.6666666666664,6,107.0
18652,6,PF3D7_0416400,PF3D7_0416400.1,PRCDC_0413900.1,4.7088959491660045,36,30,3066.3333333333194,671.6666666666663,13,298.0
15374,4,PF3D7_1009700,PF3D7_1009700.1,PRCDC_1009100.1,4.708860759493671,23,35,1359.0000000000023,299.99999999999994,16,128.0
19407,6,PF3D7_1246300,PF3D7_1246300.1,PRCDC_1245700.1,4.708333333333333,35,30,2195.000000000009,465.99999999999824,12,196.0
16305,4,PF3D7_1442200,PF3D7_1442200.1,PRCDC_1441500.1,4.708208208208208,40,38,2478.000000000002,515.9999999999957,14,188.0
18975,6,PF3D7_0921600,PF3D7_0921600.1,PRCDC_0919600.1,4.707878787878788,63,46,4109.3333333332985,834.6666666666723,17,247.0
10479,3,PF3D7_0506200,PF3D7_0506200.1,PRCDC_0505400.1,4.707692307692308,11,13,794.9999999999991,174.0000000000002,7,71.0
5916,1,PF3D7_1434100,PF3D7_1434100.1,PRCDC_1433400.1,4.707616707616707,17,13,993.6666666666642,227.33333333333394,7,94.0
16538,5,PF3D7_0212000,PF3D7_0212000.1,PRCDC_0210900.1,4.707395498392283,13,6,749.3333333333323,183.66666666666688,4,85.0
11959,3,PF3D7_1104500,PF3D7_1104500.1,PRCDC_1103000.1,4.707298136645963,22,35,1584.000000000005,338.99999999999955,14,143.0
14230,4,PF3D7_0418900,PF3D7_0418900.1,PRCDC_0416400.1,4.707070707070707,15,16,963.6666666666655,221.3333333333336,12,104.0
16218,4,PF3D7_1406600,PF3D7_1406600.1,PRCDC_1405900.1,4.706935123042506,47,44,3293.999999999981,720.0000000000033,17,287.0
11811,3,PF3D7_1020300,PF3D7_1020300.1,PRCDC_1019700.1,4.706896551724138,27,31,1844.0000000000034,411.9999999999993,9,197.0
17537,5,PF3D7_1017900,PF3D7_1017900.1,PRCDC_1017300.1,4.706638115631692,18,31,1141.6666666666658,256.33333333333394,16,100.0
7899,2,PF3D7_0919700,PF3D7_0919700.1,PRCDC_0917700.1,4.706611570247934,7,9,588.3333333333335,131.66666666666652,3,55.0
15415,4,PF3D7_1021100,PF3D7_1021100.1,PRCDC_1020500.1,4.706459054209919,62,54,4326.999999999968,863.0000000000072,18,276.0
18238,5,PF3D7_1423200,PF3D7_1423200.1,PRCDC_1422500.1,4.70627802690583,13,26,1108.9999999999984,229.00000000000085,13,92.0
13540,3,PF3D7_1355900,PF3D7_1355900.1,PRCDC_1354800.1,4.706172839506173,17,16,992.9999999999978,222.00000000000037,11,99.0
15736,4,PF3D7_1225500,PF3D7_1225500.1,PRCDC_1224800.1,4.705417607223477,16,8,1096.6666666666656,226.33333333333354,3,87.0
19584,6,PF3D7_1419100,PF3D7_1419100.1,PRCDC_1418400.1,4.705091258405379,37,28,2576.9999999999964,530.999999999997,15,181.0
18338,5,PF3D7_1458000,PF3D7_1458000.1,PRCDC_1457300.1,4.704745166959579,24,28,1407.3333333333342,299.66666666666686,7,125.0
17625,5,PF3D7_1110200,PF3D7_1110200.1,PRCDC_1108700.1,4.704665161775771,25,87,3159.9999999999786,749.0000000000051,40,362.0
16271,4,PF3D7_1429000,PF3D7_1429000.1,PRCDC_1428300.1,4.70464135021097,10,14,589.3333333333334,121.66666666666656,4,44.0
15086,4,PF3D7_0906200,PF3D7_0906200.1,PRCDC_0904300.1,4.704424778761062,21,23,1410.3333333333353,281.6666666666673,7,90.0
17573,5,PF3D7_1026400,PF3D7_1026400.1,PRCDC_1025800.1,4.704318936877076,21,26,1472.3333333333348,324.666666666667,11,140.0
16819,5,PF3D7_0525100,PF3D7_0525100.1,PRCDC_0524200.1,4.7043090638930165,26,29,1611.000000000005,401.9999999999988,13,209.0
18764,6,PF3D7_0616200,PF3D7_0616200.1,PRCDC_0614900.1,4.703891708967851,25,23,1468.666666666671,304.3333333333335,7,116.0
10530,3,PF3D7_0528800,PF3D7_0528800.1,PRCDC_0527900.1,4.70373831775701,19,30,1324.3333333333362,274.6666666666669,14,95.0
15427,4,PF3D7_1024700,PF3D7_1024700.1,PRCDC_1024100.1,4.703629032258065,21,23,1225.9999999999993,262.0000000000006,8,101.0
17779,5,PF3D7_1220300,PF3D7_1220300.1,PRCDC_1219600.1,4.703327171903882,93,71,6715.333333333428,1354.666666666657,17,476.0
8274,2,PF3D7_1365400,PF3D7_1365400.1,PRCDC_1364300.1,4.703180212014134,22,23,1377.3333333333337,320.6666666666667,6,132.0
18729,6,PF3D7_0531000,PF3D7_0531000.1,PRCDC_0530100.1,4.703102961918194,28,18,1755.000000000007,368.99999999999875,4,140.0
17961,5,PF3D7_1248100,PF3D7_1248100.1,PRCDC_1247500.1,4.703087885985748,15,13,1044.999999999997,215.00000000000003,2,79.0
18953,6,PF3D7_0911200,PF3D7_0911200.1,PRCDC_0909300.1,4.7030456852791875,5,8,484.0000000000008,97.9999999999999,2,32.0
15436,4,PF3D7_1030800,PF3D7_1030800.1,PRCDC_1030100.1,4.702830188679245,9,2,535.3333333333339,100.66666666666661,1,27.0
11983,3,PF3D7_1116600,PF3D7_1116600.1,PRCDC_1115000.1,4.702818627450981,23,47,1960.00000000001,460.9999999999976,25,206.0
16664,5,PF3D7_0403200,PF3D7_0403200.1,PRCDC_0400800.1,4.702678571428572,17,17,1419.6666666666729,254.3333333333345,3,53.0
17423,5,PF3D7_0920700,PF3D7_0920700.1,PRCDC_0918700.1,4.702360876897133,13,22,1465.0000000000025,284.0000000000007,4,104.0
16541,5,PF3D7_0212700,PF3D7_0212700.1,PRCDC_0211600.1,4.702325581395349,16,10,1078.6666666666645,211.33333333333346,2,76.0
18792,6,PF3D7_0704700,PF3D7_0704700.1,PRCDC_0702900.1,4.702318623784592,49,49,3331.9999999999714,658.0000000000024,7,208.0
14537,4,PF3D7_0710800,PF3D7_0710800.1,PRCDC_0709000.1,4.702127659574468,15,10,933.6666666666646,194.33333333333348,5,75.0
14012,4,PF3D7_0323300,PF3D7_0323300.1,PRCDC_0322600.1,4.702078521939954,17,9,1073.9999999999989,225.0000000000002,3,81.0
