,tajimas_d_ns
Pf3D7_10_v3:1145823-1146795,
Pf3D7_10_v3:1147866-1148213,
Pf3D7_10_v3:1148316-1150168,-1.7321923752372461
Pf3D7_10_v3:1153271-1154431,
Pf3D7_10_v3:1156648-1158980,
Pf3D7_10_v3:1160031-1163421,-1.5708418243406865
Pf3D7_10_v3:1163786-1165615,-2.2789967603832513
Pf3D7_10_v3:1166046-1166870,-1.8464624576093658
Pf3D7_10_v3:1168010-1168957,-2.0496673157655274
Pf3D7_10_v3:1169940-1171391,-1.4491437314428117
Pf3D7_10_v3:1172129-1174997,-2.139581010812126
Pf3D7_10_v3:1176461-1177849,-1.290260467936605
Pf3D7_10_v3:1181005-1182501,-2.076130915164276
Pf3D7_10_v3:1183487-1183995,-1.4615789430800463
Pf3D7_10_v3:1184728-1185946,-1.9460071749299033
Pf3D7_10_v3:1190426-1195016,-2.3359538414882204
Pf3D7_10_v3:1195677-1197344,-1.6176409615029133
Pf3D7_10_v3:1197825-1200032,-2.3183202596405916
Pf3D7_10_v3:1200894-1202399,-1.8188490328123488
Pf3D7_10_v3:1204346-1204762,-1.4466781531419062
Pf3D7_10_v3:1206302-1207405,-1.5193084844998122
Pf3D7_10_v3:1208198-1210914,-2.2586592802319947
Pf3D7_10_v3:1211658-1212971,-1.6845719811417694
Pf3D7_10_v3:1217348-1222441,-2.4978039723321195
Pf3D7_10_v3:1223375-1224167,
Pf3D7_10_v3:1224519-1229092,-2.2274872137630064
Pf3D7_10_v3:1230561-1231913,-1.5831797622376174
Pf3D7_10_v3:1233667-1237002,-2.1491303032253777
Pf3D7_10_v3:1241767-1242977,-1.7074654872353698
Pf3D7_10_v3:1244215-1245396,-0.5507793005719418
Pf3D7_10_v3:1245880-1247676,-1.938250186481028
Pf3D7_10_v3:1248533-1249306,
Pf3D7_10_v3:1250045-1250683,-1.672569821706246
Pf3D7_10_v3:1251151-1251807,-1.6366538903602494
Pf3D7_10_v3:1254843-1255586,-1.6838896961076275
Pf3D7_10_v3:1257384-1258478,-1.2908299597658912
Pf3D7_10_v3:1260310-1263069,-1.8805259656727917
Pf3D7_10_v3:1265079-1268785,-2.015408421090932
Pf3D7_10_v3:1270528-1274144,-1.952474536446775
Pf3D7_10_v3:1275863-1278577,-2.256627114891364
Pf3D7_10_v3:1281252-1281989,
Pf3D7_10_v3:1282405-1284057,-1.8049850684021427
Pf3D7_10_v3:1284588-1287287,-1.6658693900415389
Pf3D7_10_v3:1287715-1290045,-2.246427463817585
Pf3D7_10_v3:1293499-1297071,-1.9595618733446714
Pf3D7_10_v3:1298327-1299141,-1.570555905401504
Pf3D7_10_v3:1299794-1302409,-1.581025780638253
Pf3D7_10_v3:1306241-1307532,
Pf3D7_10_v3:1308873-1309925,-1.996633452019028
Pf3D7_10_v3:1310421-1312082,-1.8886887745829497
Pf3D7_10_v3:1313255-1314721,-1.3084075996805296
Pf3D7_10_v3:1315718-1320949,-2.4445365357503146
Pf3D7_10_v3:1321694-1323379,-2.0942423215008996
Pf3D7_10_v3:1324132-1328436,-1.4616223477035233
Pf3D7_10_v3:1335222-1336289,-1.4236260511024919
Pf3D7_10_v3:1338124-1338818,
Pf3D7_10_v3:1339762-1340628,-0.9183093301179296
Pf3D7_10_v3:1341646-1343775,-2.36976301966495
Pf3D7_10_v3:1344150-1346897,-2.399084912892119
Pf3D7_10_v3:1348433-1350280,-1.5064765342062247
Pf3D7_10_v3:1351197-1353284,-1.8595862348225827
Pf3D7_10_v3:1354454-1355571,-1.5834845148293712
Pf3D7_10_v3:1359318-1361309,-1.5940119783899722
Pf3D7_10_v3:1362149-1363069,-1.30852292698688
Pf3D7_10_v3:1363474-1364118,-1.5450696457541808
Pf3D7_10_v3:1365099-1366691,-2.1381852065406486
Pf3D7_10_v3:1367294-1369189,-1.836840871319423
Pf3D7_10_v3:1370731-1376131,-2.4734782076826316
Pf3D7_10_v3:1376827-1377759,-1.4939087876212866
Pf3D7_10_v3:1378759-1379295,-1.3581538790289316
Pf3D7_10_v3:1380028-1382249,-1.8488300377220979
Pf3D7_10_v3:1383450-1386119,-2.036855710534569
Pf3D7_10_v3:1386649-1389630,-1.0230432651173798
Pf3D7_10_v3:1391445-1393130,0.08423768305803486
Pf3D7_10_v3:1394839-1396596,-0.17092040068773515
Pf3D7_10_v3:1399195-1402896,-1.8319457344009116
Pf3D7_10_v3:1404195-1405259,-1.2841126296923588
Pf3D7_10_v3:1407276-1408391,-1.0853999121469986
Pf3D7_10_v3:1409281-1410555,-1.951122266387658
Pf3D7_10_v3:1413200-1415293,1.1055698309428443
Pf3D7_10_v3:1427127-1428344,-1.8626140436076728
Pf3D7_10_v3:1441901-1443568,-2.0172846793928056
Pf3D7_10_v3:1444441-1445529,-1.6846041051452256
Pf3D7_10_v3:1445916-1447495,-1.3084170278913707
Pf3D7_10_v3:1448692-1451646,-1.0415670189899946
Pf3D7_10_v3:1452599-1458006,-2.4104437329241897
Pf3D7_10_v3:1462351-1469555,-2.5924585959871513
Pf3D7_10_v3:1469990-1472227,-2.1609432522337655
Pf3D7_10_v3:1473514-1476860,-2.331185729339844
Pf3D7_10_v3:1477940-1478845,
Pf3D7_10_v3:1481763-1485353,-2.3718534557422584
Pf3D7_10_v3:1487959-1490088,
Pf3D7_10_v3:1491414-1494378,-1.769299538824361
Pf3D7_10_v3:1495973-1496658,
Pf3D7_10_v3:1497096-1502155,-2.4060785287710362
Pf3D7_10_v3:1502955-1504322,-1.3578649128687472
Pf3D7_10_v3:1507582-1510524,-2.3467187795291173
Pf3D7_10_v3:1511342-1511835,
Pf3D7_10_v3:1512190-1514416,-1.6636127040945223
Pf3D7_10_v3:1519021-1547825,-2.038253271539816
Pf3D7_10_v3:1548455-1549731,-1.4059035039265884
Pf3D7_10_v3:1551497-1553172,-1.1026693157213963
Pf3D7_10_v3:1557816-1560696,-2.435595427621619
Pf3D7_10_v3:1562809-1563888,
Pf3D7_11_v3:110027-111429,-1.1649195495835858
Pf3D7_11_v3:114591-116573,-2.23664505694194
Pf3D7_11_v3:119412-121506,-1.1223435606937202
Pf3D7_11_v3:123818-124736,-1.097897737653128
Pf3D7_11_v3:131703-131987,-0.7018089573314024
Pf3D7_11_v3:140048-140801,
Pf3D7_11_v3:146427-150815,-2.2792556432801705
Pf3D7_11_v3:151196-154519,-2.169919001472788
Pf3D7_11_v3:156614-158113,
Pf3D7_11_v3:160115-160852,-1.2906636800732496
Pf3D7_11_v3:163985-174100,-2.578369199162171
Pf3D7_11_v3:175608-177778,-2.0998902924845297
Pf3D7_11_v3:179461-181128,
Pf3D7_11_v3:182383-187223,-2.2546821658361957
Pf3D7_11_v3:190800-194358,-1.9506246034036403
Pf3D7_11_v3:196767-198355,
Pf3D7_11_v3:199103-201037,-2.3604952252555234
Pf3D7_11_v3:202330-204261,-2.2292417358971184
Pf3D7_11_v3:204593-205794,
Pf3D7_11_v3:207440-209732,
Pf3D7_11_v3:214825-219687,-2.3091835444172206
Pf3D7_11_v3:221818-222129,
Pf3D7_11_v3:226065-226418,
Pf3D7_11_v3:228159-231014,-2.0862931361073365
Pf3D7_11_v3:231847-234238,-2.042064033188871
Pf3D7_11_v3:235597-237097,-1.7390139345588327
Pf3D7_11_v3:239687-240613,-1.5837964176614587
Pf3D7_11_v3:241184-243517,-2.0251173126167434
Pf3D7_11_v3:247451-248971,-1.9139675988240252
Pf3D7_11_v3:250918-252872,
Pf3D7_11_v3:254523-254921,-1.2184890149841698
Pf3D7_11_v3:255714-257141,
Pf3D7_11_v3:258779-259981,-1.7963328090451331
Pf3D7_11_v3:260867-263331,-2.043889426984906
Pf3D7_11_v3:263604-266570,-1.8289195584875673
Pf3D7_11_v3:267547-267897,-1.308256196001185
Pf3D7_11_v3:268244-274552,-2.50748461934197
Pf3D7_11_v3:275726-279667,-2.542826005123389
Pf3D7_11_v3:279920-282994,-2.332831659813245
Pf3D7_11_v3:283869-289224,-2.2891962664843533
Pf3D7_11_v3:289667-290286,-1.4619444951091183
Pf3D7_11_v3:294151-296979,-2.27842694117202
Pf3D7_11_v3:297823-300734,-1.9890322532471145
Pf3D7_11_v3:301283-311287,-2.3261311892829077
Pf3D7_11_v3:317819-318871,
Pf3D7_11_v3:320128-321205,-1.462825889842693
Pf3D7_11_v3:321886-325323,-2.3110135180894398
Pf3D7_11_v3:326881-328812,-2.08283813271837
Pf3D7_11_v3:329867-335601,-2.542933814424381
Pf3D7_11_v3:343913-349351,-2.578922107009058
Pf3D7_11_v3:352556-354262,-1.9094011472626744
Pf3D7_11_v3:356083-360434,-2.4278848009288287
Pf3D7_11_v3:362421-362887,
Pf3D7_11_v3:365093-366100,
Pf3D7_11_v3:367316-368823,-1.6733477568679067
Pf3D7_11_v3:373238-374860,-2.169313445579321
Pf3D7_11_v3:377740-378396,-1.4617064658231842
Pf3D7_11_v3:379247-380638,-2.0173024877491175
Pf3D7_11_v3:382569-387150,-2.2700342195155323
Pf3D7_11_v3:387748-389620,-2.0141912826847177
Pf3D7_11_v3:390644-393331,-1.6373822046910569
Pf3D7_11_v3:397124-397775,-1.16495688265254
Pf3D7_11_v3:398659-399226,
Pf3D7_11_v3:400686-403238,-1.9991584301441383
Pf3D7_11_v3:405495-409717,-2.1469845935572147
Pf3D7_11_v3:410202-411355,-1.1528581078169093
Pf3D7_11_v3:414797-419556,-2.186576010317658
Pf3D7_11_v3:422057-425418,-2.275542884193855
Pf3D7_11_v3:425904-426864,-1.8278252869972815
Pf3D7_11_v3:428362-430047,-1.5837601770528833
Pf3D7_11_v3:430157-431476,-1.6847503017318073
Pf3D7_11_v3:431906-433645,-2.0006322847483298
Pf3D7_11_v3:434802-436541,-1.9745078578413837
Pf3D7_11_v3:439698-441680,-2.2846568083946313
Pf3D7_11_v3:442959-443828,-1.461385789993167
Pf3D7_11_v3:445233-445799,
Pf3D7_11_v3:446020-446559,-1.6512257473698353
Pf3D7_11_v3:448912-451698,-2.1271476223845918
Pf3D7_11_v3:452459-454861,-1.9776311356890117
Pf3D7_11_v3:455669-456994,-1.5336260007971276
Pf3D7_11_v3:457936-459197,-1.5717399939778367
Pf3D7_11_v3:459776-460620,
Pf3D7_11_v3:462290-469672,-2.602450022097664
Pf3D7_11_v3:470541-471608,-1.6729253781648625
Pf3D7_11_v3:471946-474674,-2.17164249303712
Pf3D7_11_v3:475880-476455,-1.2907295942449846
Pf3D7_11_v3:477484-478320,-0.8565725199392978
Pf3D7_11_v3:478823-480946,-2.0418732565156783
Pf3D7_11_v3:481851-485831,-2.4177293606712884
Pf3D7_11_v3:486329-487666,-1.7602299534545076
Pf3D7_11_v3:487822-490154,-1.6051748284189118
Pf3D7_11_v3:511105-511761,-1.6851895483908121
Pf3D7_11_v3:517311-517985,-1.8368842559019365
Pf3D7_11_v3:519189-520220,-1.7957187967784696
Pf3D7_11_v3:521122-522824,-1.638309385403771
Pf3D7_11_v3:524492-526588,-2.283828573017792
Pf3D7_11_v3:527572-528702,-0.638647375393389
Pf3D7_11_v3:529493-530563,-1.583618344045634
Pf3D7_11_v3:531177-533285,-2.0584369087046035
Pf3D7_11_v3:534973-536499,-1.360148590003229
Pf3D7_11_v3:537647-538297,-1.7284695878399536
Pf3D7_11_v3:539903-541387,-1.462224587780442
Pf3D7_11_v3:542330-544765,-1.5064761914783287
Pf3D7_11_v3:547383-549296,-2.37390428340953
Pf3D7_11_v3:549866-551152,-2.0116675373520048
Pf3D7_11_v3:552259-553266,-2.2516955904768663
Pf3D7_11_v3:555514-558668,-1.9985024317105629
Pf3D7_11_v3:558924-561032,-2.2250979964888637
Pf3D7_11_v3:562017-569459,-2.372541677768637
Pf3D7_11_v3:570017-570714,
Pf3D7_11_v3:571007-573306,-1.9177034698830548
Pf3D7_11_v3:576773-580276,-1.9377957288125596
Pf3D7_11_v3:581250-582698,-1.8217002926679582
Pf3D7_11_v3:584328-585806,-0.6090241007140353
Pf3D7_11_v3:588169-589400,-1.6498305377330738
Pf3D7_11_v3:589707-590629,-1.256241495289706
Pf3D7_11_v3:592130-593584,-1.0391660032298604
Pf3D7_11_v3:596289-597203,-2.1002068036218167
Pf3D7_11_v3:600176-602215,-1.3858303312295683
Pf3D7_11_v3:602983-606918,-2.100008901562476
Pf3D7_11_v3:607902-613394,-2.549306158353914
Pf3D7_11_v3:615744-617186,-1.5443594777262435
Pf3D7_11_v3:618312-619778,
Pf3D7_11_v3:619893-621350,-1.798387803636768
Pf3D7_11_v3:624370-625737,
Pf3D7_11_v3:626709-629432,-1.895010121732318
Pf3D7_11_v3:630779-632881,-2.0889685905883972
Pf3D7_11_v3:636094-639511,-1.6156339110970839
Pf3D7_11_v3:644100-645537,-1.8561118631331617
Pf3D7_11_v3:646922-651343,-2.372797697582736
Pf3D7_11_v3:652579-653976,-1.5189937300312528
Pf3D7_11_v3:654762-660420,-2.5128777747226936
Pf3D7_11_v3:664163-665356,-1.9620406417601473
Pf3D7_11_v3:666037-667722,-1.8285865235526
Pf3D7_11_v3:668368-669491,
Pf3D7_11_v3:670711-671515,
Pf3D7_11_v3:674299-677349,-2.273239798693341
Pf3D7_11_v3:678752-683281,-2.472006591014641
Pf3D7_11_v3:683860-684616,-0.9051039887883304
Pf3D7_11_v3:687235-687781,
Pf3D7_11_v3:688766-691558,-1.9743833301487608
Pf3D7_11_v3:694655-699121,-2.0370854619147805
Pf3D7_11_v3:699869-700789,-1.8143039895909645
Pf3D7_11_v3:703175-704959,-1.5451058902297519
Pf3D7_11_v3:708526-712863,-1.46153595721968
Pf3D7_11_v3:714117-716287,-1.6730212779373848
Pf3D7_11_v3:716795-718412,-1.8235094127093883
Pf3D7_11_v3:718650-719765,-1.2727701703048884
Pf3D7_11_v3:720992-722273,-1.7373616327641144
Pf3D7_11_v3:722717-723289,-1.2728697138895066
Pf3D7_11_v3:724855-725739,-1.308556777377744
Pf3D7_11_v3:727896-734339,-2.331196927136369
Pf3D7_11_v3:736069-737735,
Pf3D7_11_v3:738513-741671,-1.9581621951964625
Pf3D7_11_v3:744874-745932,-1.4613021731677351
Pf3D7_11_v3:746854-747456,-1.4019704944291498
Pf3D7_11_v3:749152-754401,-2.3488544980963235
Pf3D7_11_v3:756192-760435,-2.000718425055237
Pf3D7_11_v3:761695-762818,
Pf3D7_11_v3:765033-765625,
Pf3D7_11_v3:766759-768460,-1.9742749043998407
Pf3D7_11_v3:769252-770600,-1.8097210835125233
Pf3D7_11_v3:772539-775042,-2.4214724046401344
Pf3D7_11_v3:775233-783639,-2.5302698944749014
Pf3D7_11_v3:784592-788350,-2.3647232780161356
Pf3D7_11_v3:790011-790262,
Pf3D7_11_v3:790267-790608,-1.3084575091525517
Pf3D7_11_v3:792197-793945,
Pf3D7_11_v3:794254-799561,-2.411422162092489
Pf3D7_11_v3:800781-801458,
Pf3D7_11_v3:801945-807081,-2.1296641107808623
Pf3D7_11_v3:810210-812290,-2.314564542231286
Pf3D7_11_v3:812583-814130,-2.299554900604033
Pf3D7_11_v3:815386-816322,-0.9701033717843522
Pf3D7_11_v3:820073-822520,-1.5705890652766574
Pf3D7_11_v3:823239-829313,-2.5446414753486604
Pf3D7_11_v3:835889-837466,-2.1176124110266397
Pf3D7_11_v3:838380-840100,-1.4613437499589172
Pf3D7_11_v3:840728-842450,-1.5835827011403847
Pf3D7_11_v3:842991-845547,-1.90608713966114
Pf3D7_11_v3:846929-848014,-1.8821237745949457
Pf3D7_11_v3:849335-852570,-1.954260260500662
Pf3D7_11_v3:853355-859225,-2.5225489316406917
Pf3D7_11_v3:860134-868220,-2.5442366880783904
Pf3D7_11_v3:868388-869152,-1.570804159697412
Pf3D7_11_v3:872031-877678,-2.304250383049106
Pf3D7_11_v3:878969-895273,-2.575556550234259
Pf3D7_11_v3:895967-903370,-2.5137724672337014
Pf3D7_11_v3:909366-916324,-1.8655388060857323
Pf3D7_11_v3:918228-921069,-2.069318428180872
Pf3D7_11_v3:921823-923892,-1.8240699392459208
Pf3D7_11_v3:925728-927524,-1.3086203021647518
Pf3D7_11_v3:929354-933364,-2.2743451405323296
Pf3D7_11_v3:936084-938222,-1.9673977493608528
Pf3D7_11_v3:938950-939612,-1.7699768501235909
Pf3D7_11_v3:940527-944333,-1.7254393866162718
Pf3D7_11_v3:948591-950707,-1.470169133449592
Pf3D7_11_v3:951382-956343,-2.151348595236803
Pf3D7_11_v3:957514-959199,-2.020681738043493
Pf3D7_11_v3:962156-963958,-1.8140676986784583
Pf3D7_11_v3:964675-965360,
Pf3D7_11_v3:966980-968806,-1.7142238093598166
Pf3D7_11_v3:970105-971376,-2.0132747229033656
Pf3D7_11_v3:974493-975538,-1.2203965654678932
Pf3D7_11_v3:976880-977936,-1.5837599720453757
Pf3D7_11_v3:981945-983086,
Pf3D7_11_v3:983951-985619,
Pf3D7_11_v3:986630-988120,-1.8554446597373768
Pf3D7_11_v3:989159-990301,-1.705667616528113
Pf3D7_11_v3:991863-996458,-2.3216412805887208
Pf3D7_11_v3:997923-999547,-1.246354175384175
Pf3D7_11_v3:1001182-1001562,
Pf3D7_11_v3:1003226-1003694,
Pf3D7_11_v3:1004780-1007354,-1.084998273853795
Pf3D7_11_v3:1008409-1010853,-0.7758143461301109
Pf3D7_11_v3:1013466-1013747,-1.3093003951764441
Pf3D7_11_v3:1014334-1017375,-2.2273701653773417
Pf3D7_11_v3:1018366-1022495,-0.9231272693953193
Pf3D7_11_v3:1023790-1024496,-1.2548011421089775
Pf3D7_11_v3:1026976-1029544,-2.2008198261647145
Pf3D7_11_v3:1033062-1037168,-2.3591891304464974
Pf3D7_11_v3:1037643-1039691,-1.859998131362954
Pf3D7_11_v3:1040790-1046087,-2.1373958087184755
Pf3D7_11_v3:1049921-1052665,-2.086923837545619
Pf3D7_11_v3:1053642-1054333,
Pf3D7_11_v3:1056198-1058054,-0.45667866590479866
Pf3D7_11_v3:1060262-1060783,-1.5929794855651793
Pf3D7_11_v3:1063670-1064551,-1.3086707648815312
Pf3D7_11_v3:1065785-1066569,-1.5710949089100634
Pf3D7_11_v3:1067197-1070219,-1.6601084171309395
Pf3D7_11_v3:1074626-1076405,-2.067244305957416
Pf3D7_11_v3:1077288-1081550,-2.473345511265942
Pf3D7_11_v3:1083321-1085062,-1.8412706749719665
Pf3D7_11_v3:1087314-1093105,-2.5033984601459007
Pf3D7_11_v3:1094909-1095931,
Pf3D7_11_v3:1097117-1097527,
Pf3D7_11_v3:1098167-1103555,-2.188893926869162
Pf3D7_11_v3:1104216-1106505,-1.6041458459911946
Pf3D7_11_v3:1107786-1109942,-1.929278181430346
Pf3D7_11_v3:1110436-1112115,-2.21702950349353
Pf3D7_11_v3:1113996-1115477,-1.79474722077823
Pf3D7_11_v3:1118249-1120685,-1.3162796892674251
Pf3D7_11_v3:1121930-1123377,-1.505327967939401
Pf3D7_11_v3:1125952-1127310,-1.9370964546003895
Pf3D7_11_v3:1128774-1130813,
Pf3D7_11_v3:1131294-1136834,-2.4309207697731643
Pf3D7_11_v3:1138075-1139979,-2.0959568480710518
Pf3D7_11_v3:1141486-1143910,-2.2564083097176733
Pf3D7_11_v3:1144754-1148770,-2.3551503219580807
Pf3D7_11_v3:1149976-1150518,
Pf3D7_11_v3:1152379-1153227,-1.9748189697180625
Pf3D7_11_v3:1156437-1158266,-1.386449087594551
Pf3D7_11_v3:1159366-1162188,-2.4133239625803466
Pf3D7_11_v3:1163094-1163357,
Pf3D7_11_v3:1165221-1166171,
Pf3D7_11_v3:1168879-1170198,
Pf3D7_11_v3:1171680-1175724,-2.4221034528260486
Pf3D7_11_v3:1176441-1179705,-2.3052969915863204
Pf3D7_11_v3:1180160-1185616,-2.5012925910143244
Pf3D7_11_v3:1187604-1189562,-1.7720362121589905
Pf3D7_11_v3:1190123-1194335,-2.4426473525865022
Pf3D7_11_v3:1194524-1195036,
Pf3D7_11_v3:1195988-1198309,-2.402373178311225
Pf3D7_11_v3:1199253-1201805,-1.725721366863347
Pf3D7_11_v3:1201922-1203619,-2.125778001255784
Pf3D7_11_v3:1204297-1209587,-2.416065232633496
Pf3D7_11_v3:1210686-1211456,-1.770238410986618
Pf3D7_11_v3:1216521-1224812,-2.457362964590421
Pf3D7_11_v3:1225688-1226474,-1.4611936548297193
Pf3D7_11_v3:1227220-1231950,-2.4504993185697534
Pf3D7_11_v3:1234061-1236391,-2.1176939945965083
Pf3D7_11_v3:1239900-1242548,-2.1780311555770466
Pf3D7_11_v3:1243226-1246618,-2.411101811279858
Pf3D7_11_v3:1248310-1250232,-1.5710230180238034
Pf3D7_11_v3:1255286-1259671,-2.257743612723329
Pf3D7_11_v3:1261759-1266078,-2.4182108567140173
Pf3D7_11_v3:1266250-1267584,-1.8426275240642316
Pf3D7_11_v3:1268455-1269456,-1.571350181309576
Pf3D7_11_v3:1271204-1271980,-1.805310489518214
Pf3D7_11_v3:1273407-1274009,-1.7383962157033501
Pf3D7_11_v3:1275574-1275663,1.2302574407733915
Pf3D7_11_v3:1277346-1280637,-2.3661682285373002
Pf3D7_11_v3:1281284-1287633,-2.5758226392615726
Pf3D7_11_v3:1290501-1291601,-1.3086707648815312
Pf3D7_11_v3:1293856-1295724,1.9305627544082007
Pf3D7_11_v3:1296801-1298199,-2.056067470232182
Pf3D7_11_v3:1298474-1300600,-2.3013071675423467
Pf3D7_11_v3:1302173-1305987,-2.095977948844019
Pf3D7_11_v3:1309024-1311793,-1.9822976780416015
Pf3D7_11_v3:1313257-1317173,-2.259971323558245
Pf3D7_11_v3:1320114-1322105,-0.6210865826770348
Pf3D7_11_v3:1323043-1324314,-1.842733848120951
Pf3D7_11_v3:1326747-1332164,-2.533858036847703
Pf3D7_11_v3:1333536-1340219,-2.6536332741056348
Pf3D7_11_v3:1340486-1341680,-1.273157025358042
Pf3D7_11_v3:1344303-1349763,-2.36341885512626
Pf3D7_11_v3:1350621-1355789,-2.4582026962666848
Pf3D7_11_v3:1359364-1364113,-2.127615357528281
Pf3D7_11_v3:1367186-1368809,
Pf3D7_11_v3:1369619-1371667,-2.3077139804793267
Pf3D7_11_v3:1372311-1373859,-1.4613050379079413
Pf3D7_11_v3:1374592-1376661,-1.7689874761894244
Pf3D7_11_v3:1381015-1382244,
Pf3D7_11_v3:1384378-1385115,
Pf3D7_11_v3:1387091-1388909,-1.8889062230673708
Pf3D7_11_v3:1390064-1396173,-2.3724838557789885
Pf3D7_11_v3:1396433-1396764,
Pf3D7_11_v3:1397506-1397985,-1.517507659075097
Pf3D7_11_v3:1398486-1400601,
Pf3D7_11_v3:1403906-1414512,-2.6491914819789346
Pf3D7_11_v3:1415406-1417214,-2.3582170779685403
Pf3D7_11_v3:1417466-1420071,-2.1771601438178467
Pf3D7_11_v3:1422744-1426201,-2.307173618079748
Pf3D7_11_v3:1427011-1429671,-2.337560182912318
Pf3D7_11_v3:1431881-1435170,-1.5318335752477008
Pf3D7_11_v3:1441503-1445471,-2.512890637683896
Pf3D7_11_v3:1446489-1448505,-0.8281681009816629
Pf3D7_11_v3:1449690-1451450,-1.9798318044902836
Pf3D7_11_v3:1456151-1460319,-2.1763706492582897
Pf3D7_11_v3:1462168-1463070,-1.5913892389510724
Pf3D7_11_v3:1463811-1465058,-1.9207162732671372
Pf3D7_11_v3:1466197-1468266,-2.1469648311456098
Pf3D7_11_v3:1470600-1471877,-1.308569557142399
Pf3D7_11_v3:1474667-1476838,-2.1329911187549278
Pf3D7_11_v3:1477643-1479850,-2.4546638138034584
Pf3D7_11_v3:1480900-1481526,-1.7462428465671727
Pf3D7_11_v3:1483375-1485858,-2.518797954821159
Pf3D7_11_v3:1487594-1496143,-2.626131421482793
Pf3D7_11_v3:1499137-1499571,-1.6848316795210247
Pf3D7_11_v3:1501011-1513691,-2.605560624835376
Pf3D7_11_v3:1518464-1521238,-2.239558557641048
Pf3D7_11_v3:1522359-1524346,-2.1780149343676856
Pf3D7_11_v3:1525654-1531744,-2.579524792208735
Pf3D7_11_v3:1533252-1539856,-2.596178383594154
Pf3D7_11_v3:1548186-1553561,-2.380920909715307
Pf3D7_11_v3:1556744-1565045,-2.438714634961062
Pf3D7_11_v3:1576132-1578978,-2.281076736695374
Pf3D7_11_v3:1580594-1582483,-2.449091672007525
Pf3D7_11_v3:1582995-1584512,-1.928611177292362
Pf3D7_11_v3:1585393-1592034,-2.504532445736859
Pf3D7_11_v3:1593966-1594951,-1.6615735445931268
Pf3D7_11_v3:1595767-1597718,-2.3401565069043544
Pf3D7_11_v3:1598550-1599632,-1.3091012593801354
Pf3D7_11_v3:1601257-1603078,-1.4312441320955245
Pf3D7_11_v3:1605321-1606406,-1.0501690382624824
Pf3D7_11_v3:1608006-1608609,-1.2551209839106037
Pf3D7_11_v3:1610100-1615809,-2.6319966234713705
Pf3D7_11_v3:1616416-1621890,-2.472765979364504
Pf3D7_11_v3:1623447-1630274,-2.481701648091907
Pf3D7_11_v3:1633920-1636331,-1.976730841831517
Pf3D7_11_v3:1637103-1643392,-1.6644973590939
Pf3D7_11_v3:1644911-1647382,-2.1506334251972468
Pf3D7_11_v3:1649321-1657012,-2.6398878955353657
Pf3D7_11_v3:1659070-1662359,-2.2761799975038306
Pf3D7_11_v3:1663621-1665250,-1.738330083246664
Pf3D7_11_v3:1665761-1668162,-1.8607422766450783
Pf3D7_11_v3:1668302-1669081,-1.4466370484302573
Pf3D7_11_v3:1669951-1671512,-1.4615371397061274
Pf3D7_11_v3:1672519-1674557,-1.6839290075778317
Pf3D7_11_v3:1676255-1677769,-1.998600186611811
Pf3D7_11_v3:1679078-1681156,-2.269579715523097
Pf3D7_11_v3:1681868-1690084,-2.581575607689444
Pf3D7_11_v3:1692897-1694137,-1.76911987770622
Pf3D7_11_v3:1695507-1701258,-2.5187930341565354
Pf3D7_11_v3:1702089-1703642,
Pf3D7_11_v3:1705696-1706573,-1.3091528193763513
Pf3D7_11_v3:1708066-1708679,-1.5716393430080329
Pf3D7_11_v3:1710325-1712172,-2.236611657490821
Pf3D7_11_v3:1713081-1713974,-1.2906292205732093
Pf3D7_11_v3:1715283-1716806,-2.2019991935007783
Pf3D7_11_v3:1717546-1718694,-1.9692714864066856
Pf3D7_11_v3:1720047-1724861,-2.446337189086346
Pf3D7_11_v3:1729793-1730899,-1.7691890214235866
Pf3D7_11_v3:1731899-1732900,-1.416173250112307
Pf3D7_11_v3:1737256-1740029,-2.3257657321601797
Pf3D7_11_v3:1742589-1746306,-1.9350909282919175
Pf3D7_11_v3:1748439-1751138,-1.3843342234242628
Pf3D7_11_v3:1751577-1753269,-1.9380213794484733
Pf3D7_11_v3:1756557-1757182,
Pf3D7_11_v3:1757488-1758637,-2.1579577747384597
Pf3D7_11_v3:1762256-1766650,-2.6550459265075506
Pf3D7_11_v3:1768328-1769344,-1.3087206700089111
Pf3D7_11_v3:1770949-1771902,-1.748883846320391
Pf3D7_11_v3:1772350-1773819,-1.557958091290239
Pf3D7_11_v3:1774750-1776726,-2.3100496197341296
Pf3D7_11_v3:1777525-1778928,-1.5834002655725374
Pf3D7_11_v3:1780084-1782398,-2.4698027814780406
Pf3D7_11_v3:1783357-1786563,-2.1918136795788454
Pf3D7_11_v3:1789323-1795370,-2.6046381242183645
Pf3D7_11_v3:1798776-1799670,
Pf3D7_11_v3:1800544-1803550,-1.87449181904415
Pf3D7_11_v3:1807359-1810130,-1.6380795155867924
Pf3D7_11_v3:1810290-1812442,-2.229638978594793
Pf3D7_11_v3:1813419-1814573,-1.609009898738963
Pf3D7_11_v3:1814957-1817704,-2.080224155117746
Pf3D7_11_v3:1818594-1820743,-1.8410757181127706
Pf3D7_11_v3:1821032-1822969,-2.1900500382925423
Pf3D7_11_v3:1824148-1825579,-1.5436372825481386
Pf3D7_11_v3:1826203-1826792,-1.5704444873087968
Pf3D7_11_v3:1828240-1829054,-1.418518556206911
